name,start_time,finish_time,duration,current_host,current_host_attempt,cumulative_attempts,cumulative_compromised_hosts,compromise_host,compromise_users,interrupted_in,interrupted_by
SCAN_HOST,0.0,10.0,10.0,-1,0,0,0,None,[],None,None
ENUM_HOST,10.0,25.0,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,25.0,30.736165325203547,5.736165325203547,0,1,0,0,None,[],application,osdiversity
SCAN_PORT,32.736165325203544,52.736165325203544,20.0,0,1,0,0,None,[],None,None
EXPLOIT_VULN,52.736165325203544,77.86152432022138,25.125358995017834,0,1,0,0,None,[],None,None
BRUTE_FORCE,77.86152432022138,90.56785663598292,12.706332315761543,0,1,6,0,None,[],application,osdiversity
SCAN_PORT,92.56785663598292,112.56785663598292,20.0,0,1,6,0,None,[],None,None
EXPLOIT_VULN,112.56785663598292,122.16885118591597,9.600994549933048,0,1,6,0,None,[],application,osdiversity
SCAN_PORT,124.16885118591597,144.16885118591597,20.0,0,1,6,0,None,[],None,None
EXPLOIT_VULN,144.16885118591597,170.45779752693537,26.288946341019397,0,1,6,0,0,"['Nathalie', 'Pauly', 'Cherida', 'Adelice', 'Jaymee']",None,None
SCAN_NEIGHBOR,170.45779752693537,180.45779752693537,10.0,0,1,12,1,None,[],None,None
ENUM_HOST,180.45779752693537,195.45779752693537,15.0,0,1,12,1,None,[],None,None
SCAN_PORT,195.45779752693537,215.45779752693537,20.0,24,1,12,1,None,[],None,None
EXPLOIT_VULN,215.45779752693537,240.55388564997475,25.09608812303938,24,1,12,1,None,[],None,None
BRUTE_FORCE,240.55388564997475,251.61365903332805,11.059773383353303,24,1,35,1,None,[],application,serviceDiversity
SCAN_PORT,253.61365903332805,273.6136590333281,20.00000000000003,24,1,35,1,None,[],None,None
EXPLOIT_VULN,273.6136590333281,299.36000297033075,25.746343937002678,24,1,35,1,24,"['Brinna', 'Myrta', 'Karlie', 'Audi', 'Rosalynd']",None,None
SCAN_NEIGHBOR,299.36000297033075,309.36000297033075,10.0,24,1,66,2,None,[],None,None
ENUM_HOST,309.36000297033075,324.36000297033075,15.0,24,1,66,2,None,[],None,None
SCAN_PORT,324.36000297033075,344.36000297033075,20.0,22,1,66,2,None,[],None,None
EXPLOIT_VULN,344.36000297033075,362.9289071760513,18.56890420572057,22,1,66,2,None,[],application,osdiversity
SCAN_PORT,364.9289071760513,384.9289071760513,20.0,22,1,66,2,None,[],None,None
EXPLOIT_VULN,384.9289071760513,404.3290726998432,19.400165523791884,22,1,66,2,None,[],application,serviceDiversity
SCAN_PORT,406.3290726998432,426.3290726998432,20.0,22,1,66,2,None,[],None,None
EXPLOIT_VULN,426.3290726998432,452.2854570998675,25.956384400024263,22,1,66,2,22,"['Star', 'Felita', 'Georgeanna', 'Yvonne']",None,None
SCAN_NEIGHBOR,452.2854570998675,462.2854570998675,10.0,22,1,86,3,None,[],None,None
ENUM_HOST,462.2854570998675,477.2854570998675,15.0,22,1,86,3,None,[],None,None
SCAN_PORT,477.2854570998675,497.2854570998675,20.0,60,1,86,3,None,[],None,None
EXPLOIT_VULN,497.2854570998675,516.2828396622965,18.99738256242904,60,1,86,3,None,[],application,osdiversity
SCAN_PORT,518.2828396622965,538.2828396622965,20.0,60,1,86,3,None,[],None,None
EXPLOIT_VULN,538.2828396622965,556.706086331525,18.423246669228433,60,1,86,3,None,[],application,serviceDiversity
SCAN_PORT,558.706086331525,578.706086331525,20.0,60,1,86,3,None,[],None,None
EXPLOIT_VULN,578.706086331525,603.7753028931538,25.069216561628878,60,1,86,3,60,"['Cecelia', 'Linn', 'Orella', 'Mara', 'Austina']",None,None
SCAN_NEIGHBOR,603.7753028931538,613.7753028931538,10.0,60,1,90,4,None,[],None,None
ENUM_HOST,613.7753028931538,628.7753028931538,15.0,60,1,90,4,None,[],None,None
SCAN_PORT,628.7753028931538,637.9930123556613,9.217709462507514,21,1,90,4,None,[],application,osdiversity
SCAN_PORT,639.9930123556613,659.9930123556613,20.0,21,1,90,4,None,[],None,None
EXPLOIT_VULN,659.9930123556613,678.7780204104265,18.78500805476517,21,1,90,4,None,[],application,serviceDiversity
SCAN_PORT,680.7780204104265,700.7780204104265,20.0,21,1,90,4,None,[],None,None
EXPLOIT_VULN,700.7780204104265,725.9150067091169,25.13698629869043,21,1,90,4,21,"['Diandra', 'Clarey', 'Alecia', 'Celestyna', 'Rebekkah']",None,None
SCAN_NEIGHBOR,725.9150067091169,735.9150067091169,10.0,21,1,120,5,None,[],None,None
ENUM_HOST,735.9150067091169,750.9150067091169,15.0,21,1,120,5,None,[],None,None
SCAN_PORT,750.9150067091169,770.9150067091169,20.0,20,1,120,5,None,[],None,None
EXPLOIT_VULN,770.9150067091169,789.2373091515468,18.322302442429873,20,1,120,5,None,[],application,osdiversity
SCAN_PORT,791.2373091515468,811.2373091515468,20.0,20,1,120,5,None,[],None,None
EXPLOIT_VULN,811.2373091515468,837.224098911308,25.986789759761223,20,1,120,5,20,"['Nerty', 'Rory', 'Bette', 'Stacy']",None,None
SCAN_NEIGHBOR,837.224098911308,847.224098911308,10.0,20,1,130,6,None,[],None,None
ENUM_HOST,847.224098911308,862.224098911308,15.0,20,1,130,6,None,[],None,None
SCAN_PORT,862.224098911308,882.224098911308,20.0,30,1,130,6,None,[],None,None
EXPLOIT_VULN,882.224098911308,907.7636166547533,25.53951774344523,30,1,130,6,None,[],None,None
BRUTE_FORCE,907.7636166547533,911.7612870698586,3.99767041510529,30,1,132,6,None,[],application,osdiversity
SCAN_PORT,913.7612870698586,933.7612870698586,20.0,30,1,132,6,None,[],None,None
EXPLOIT_VULN,933.7612870698586,960.4663824641254,26.70509539426689,30,1,132,6,30,"['Ashley', 'Elysia', 'Tamar', 'Catina', 'Kameko']",None,None
SCAN_NEIGHBOR,960.4663824641254,970.4663824641254,10.0,30,1,133,7,None,[],None,None
ENUM_HOST,970.4663824641254,985.4663824641254,15.0,30,1,133,7,None,[],None,None
SCAN_PORT,985.4663824641254,1005.4663824641254,20.0,26,1,133,7,None,[],None,None
EXPLOIT_VULN,1005.4663824641254,1031.3601201119998,25.89373764787433,26,1,133,7,26,"['Karna', 'Halie', 'Aubrette', 'Kettie']",None,None
SCAN_NEIGHBOR,1031.3601201119998,1041.3601201119998,10.0,26,1,152,8,None,[],None,None
ENUM_HOST,1041.3601201119998,1056.3601201119998,15.0,26,1,152,8,None,[],None,None
ENUM_HOST,1056.3601201119998,1071.3601201119998,15.0,22,2,152,8,None,[],None,None
SCAN_PORT,1071.3601201119998,1091.3601201119998,20.0,57,1,152,8,None,[],None,None
EXPLOIT_VULN,1091.3601201119998,1093.248082278659,1.8879621666592357,57,1,152,8,None,[],application,osdiversity
SCAN_PORT,1095.248082278659,1115.248082278659,20.0,57,1,152,8,None,[],None,None
EXPLOIT_VULN,1115.248082278659,1140.7248498783295,25.47676759967044,57,1,152,8,57,"['Jeanette', 'Noel', 'Drusie', 'Lib']",None,None
SCAN_NEIGHBOR,1140.7248498783295,1150.7248498783295,10.0,57,1,168,9,None,[],None,None
ENUM_HOST,1150.7248498783295,1165.7248498783295,15.0,57,1,168,9,None,[],None,None
ENUM_HOST,1165.7248498783295,1180.7248498783295,15.0,60,2,168,9,None,[],None,None
SCAN_PORT,1180.7248498783295,1200.7248498783295,20.0,64,1,168,9,None,[],None,None
EXPLOIT_VULN,1200.7248498783295,1225.8576150795952,25.132765201265784,64,1,168,9,None,[],application,serviceDiversity
SCAN_PORT,1227.8576150795952,1247.8576150795952,20.0,64,1,168,9,None,[],None,None
EXPLOIT_VULN,1247.8576150795952,1273.137510452884,25.27989537328881,64,1,168,9,64,"['Odette', 'Agnella']",None,None
SCAN_NEIGHBOR,1273.137510452884,1283.137510452884,10.0,64,1,181,10,None,[],None,None
ENUM_HOST,1283.137510452884,1298.137510452884,15.0,64,1,181,10,None,[],None,None
SCAN_PORT,1298.137510452884,1307.0057210769862,8.868210624102176,28,1,181,10,None,[],application,osdiversity
SCAN_PORT,1309.0057210769862,1329.0057210769862,20.0,28,1,181,10,None,[],None,None
EXPLOIT_VULN,1329.0057210769862,1337.321366091947,8.315645014960865,28,1,181,10,None,[],application,osdiversity
SCAN_PORT,1339.321366091947,1359.321366091947,20.0,28,1,181,10,None,[],None,None
EXPLOIT_VULN,1359.321366091947,1367.4240562428342,8.102690150887156,28,1,181,10,None,[],application,osdiversity
SCAN_PORT,1369.4240562428342,1389.4240562428342,20.0,28,1,181,10,None,[],None,None
EXPLOIT_VULN,1389.4240562428342,1407.8903296671908,18.466273424356586,28,1,181,10,None,[],application,serviceDiversity
SCAN_PORT,1409.8903296671908,1429.8903296671908,20.0,28,1,181,10,None,[],None,None
EXPLOIT_VULN,1429.8903296671908,1455.8146795501998,25.924349883008972,28,1,181,10,28,"['Dix', 'Martica', 'Mirabella']",None,None
SCAN_NEIGHBOR,1455.8146795501998,1465.8146795501998,10.0,28,1,195,11,None,[],None,None
ENUM_HOST,1465.8146795501998,1480.8146795501998,15.0,28,1,195,11,None,[],None,None
ENUM_HOST,1480.8146795501998,1495.8146795501998,15.0,22,3,195,11,None,[],None,None
ENUM_HOST,1495.8146795501998,1510.8146795501998,15.0,30,2,195,11,None,[],None,None
SCAN_PORT,1510.8146795501998,1519.599449443058,8.784769892858094,58,1,195,11,None,[],application,osdiversity
SCAN_PORT,1521.599449443058,1541.599449443058,20.0,58,1,195,11,None,[],None,None
EXPLOIT_VULN,1541.599449443058,1567.7108525746412,26.1114031315833,58,1,195,11,58,"['Shannah', 'Kathrine', 'Dorene', 'Con']",None,None
SCAN_NEIGHBOR,1567.7108525746412,1577.7108525746412,10.0,58,1,196,12,None,[],None,None
ENUM_HOST,1577.7108525746412,1592.7108525746412,15.0,58,1,196,12,None,[],None,None
SCAN_PORT,1592.7108525746412,1610.5898665131215,17.879013938480284,61,1,196,12,None,[],application,osdiversity
SCAN_PORT,1612.5898665131215,1632.5898665131215,20.0,61,1,196,12,None,[],None,None
EXPLOIT_VULN,1632.5898665131215,1640.8896016954689,8.299735182347376,61,1,196,12,None,[],application,osdiversity
SCAN_PORT,1642.8896016954689,1662.8896016954689,20.0,61,1,196,12,None,[],None,None
EXPLOIT_VULN,1662.8896016954689,1688.1401558408984,25.250554145429533,61,1,196,12,61,"['Katrinka', 'Cornelle', 'Fleur', 'Melany', 'Emalia']",None,None
SCAN_NEIGHBOR,1688.1401558408984,1698.1401558408984,10.0,61,1,209,13,None,[],None,None
ENUM_HOST,1698.1401558408984,1713.1401558408984,15.0,61,1,209,13,None,[],None,None
ENUM_HOST,1713.1401558408984,1728.1401558408984,15.0,21,2,209,13,None,[],None,None
SCAN_PORT,1728.1401558408984,1741.9945391154338,13.854383274535394,55,1,209,13,None,[],application,serviceDiversity
SCAN_PORT,1743.9945391154338,1763.9945391154338,20.0,55,1,209,13,None,[],None,None
EXPLOIT_VULN,1763.9945391154338,1789.1258098905107,25.131270775076928,55,1,209,13,55,"['Sheilah', 'Janella', 'Gennie', 'Naoma']",None,None
SCAN_NEIGHBOR,1789.1258098905107,1799.1258098905107,10.0,55,1,226,14,None,[],None,None
ENUM_HOST,1799.1258098905107,1814.1258098905107,15.0,55,1,226,14,None,[],None,None
ENUM_HOST,1814.1258098905107,1829.1258098905107,15.0,24,2,226,14,None,[],None,None
ENUM_HOST,1829.1258098905107,1844.1258098905107,15.0,20,2,226,14,None,[],None,None
ENUM_HOST,1844.1258098905107,1859.1258098905107,15.0,58,2,226,14,None,[],None,None
ENUM_HOST,1859.1258098905107,1874.1258098905107,15.0,57,2,226,14,None,[],None,None
SCAN_PORT,1874.1258098905107,1886.2016591173979,12.075849226887158,56,1,226,14,None,[],application,osdiversity
SCAN_PORT,1888.2016591173979,1908.2016591173979,20.0,56,1,226,14,None,[],None,None
EXPLOIT_VULN,1908.2016591173979,1916.6238666512668,8.422207533868914,56,1,226,14,None,[],application,osdiversity
SCAN_PORT,1918.6238666512668,1938.6238666512668,20.0,56,1,226,14,None,[],None,None
EXPLOIT_VULN,1938.6238666512668,1948.8514884173167,10.227621766049879,56,1,226,14,None,[],application,osdiversity
SCAN_PORT,1950.8514884173167,1970.8514884173167,20.0,56,1,226,14,None,[],None,None
EXPLOIT_VULN,1970.8514884173167,1995.9859347540885,25.134446336771816,56,1,226,14,56,"['Genevieve', 'Denise']",None,None
SCAN_NEIGHBOR,1995.9859347540885,2005.9859347540885,10.0,56,1,250,15,None,[],None,None
ENUM_HOST,2005.9859347540885,2020.9859347540885,15.0,56,1,250,15,None,[],None,None
ENUM_HOST,2020.9859347540885,2035.9859347540885,15.0,57,3,250,15,None,[],None,None
SCAN_PORT,2035.9859347540885,2055.9859347540887,20.000000000000227,63,1,250,15,None,[],None,None
EXPLOIT_VULN,2055.9859347540887,2070.074300127736,14.08836537364732,63,1,250,15,None,[],application,osdiversity
SCAN_PORT,2072.074300127736,2092.074300127736,20.0,63,1,250,15,None,[],None,None
EXPLOIT_VULN,2092.074300127736,2100.382383888254,8.308083760518002,63,1,250,15,None,[],application,osdiversity
SCAN_PORT,2102.382383888254,2122.382383888254,20.0,63,1,250,15,None,[],None,None
EXPLOIT_VULN,2122.382383888254,2131.1699139212405,8.787530032986524,63,1,250,15,None,[],application,osdiversity
SCAN_PORT,2133.1699139212405,2153.1699139212405,20.0,63,1,250,15,None,[],None,None
EXPLOIT_VULN,2153.1699139212405,2161.3098417492038,8.13992782796322,63,1,250,15,None,[],application,osdiversity
SCAN_PORT,2163.3098417492038,2183.3098417492038,20.0,63,1,250,15,None,[],None,None
EXPLOIT_VULN,2183.3098417492038,2191.6347901053364,8.324948356132609,63,1,250,15,None,[],application,osdiversity
SCAN_PORT,2193.6347901053364,2213.6347901053364,20.0,63,1,250,15,None,[],None,None
EXPLOIT_VULN,2213.6347901053364,2232.8010211077526,19.166231002416225,63,1,250,15,None,[],application,serviceDiversity
SCAN_PORT,2234.8010211077526,2254.8010211077526,20.0,63,1,250,15,None,[],None,None
EXPLOIT_VULN,2254.8010211077526,2280.442462146292,25.641441038539597,63,1,250,15,None,[],None,None
BRUTE_FORCE,2280.442462146292,2283.3341374003576,2.891675254065376,63,1,252,15,None,[],application,osdiversity
SCAN_PORT,2285.3341374003576,2305.3341374003576,20.0,63,1,252,15,None,[],None,None
EXPLOIT_VULN,2305.3341374003576,2330.4122005239133,25.078063123555694,63,1,252,15,None,[],None,None
BRUTE_FORCE,2330.4122005239133,2345.4122005239133,15.0,63,1,252,15,None,[],None,None
ENUM_HOST,2345.4122005239133,2360.4122005239133,15.0,63,1,252,15,None,[],None,None
SCAN_PORT,2360.4122005239133,2380.4122005239133,20.0,101,1,252,15,None,[],None,None
EXPLOIT_VULN,2380.4122005239133,2405.3266148987564,24.91441437484309,101,1,252,15,None,[],application,osdiversity
SCAN_PORT,2407.3266148987564,2427.3266148987564,20.0,101,1,252,15,None,[],None,None
EXPLOIT_VULN,2427.3266148987564,2454.597759746109,27.271144847352843,101,1,252,15,101,"['Alexine', 'Amii', 'Mahala']",None,None
SCAN_NEIGHBOR,2454.597759746109,2464.597759746109,10.0,101,1,254,16,None,[],None,None
ENUM_HOST,2464.597759746109,2479.597759746109,15.0,101,1,254,16,None,[],None,None
