name,start_time,finish_time,duration,current_host,current_host_attempt,cumulative_attempts,cumulative_compromised_hosts,compromise_host,compromise_users,interrupted_in,interrupted_by
SCAN_HOST,0.0,10.0,10.0,-1,0,0,0,None,[],None,None
ENUM_HOST,10.0,25.0,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,25.0,45.0,20.0,0,1,0,0,None,[],None,None
EXPLOIT_VULN,45.0,60.1808104653313,15.180810465331298,0,1,0,0,None,[],network,HostTopologyShuffle
SCAN_HOST,62.1808104653313,72.18081046533129,9.999999999999993,-1,0,0,0,None,[],None,None
ENUM_HOST,72.18081046533129,87.18081046533129,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,87.18081046533129,107.18081046533129,20.0,0,2,0,0,None,[],None,None
EXPLOIT_VULN,107.18081046533129,131.7618526849383,24.581042219607014,0,2,0,0,None,[],network,CompleteTopologyShuffle
SCAN_HOST,133.7618526849383,143.7618526849383,10.0,-1,0,0,0,None,[],None,None
ENUM_HOST,143.7618526849383,158.7618526849383,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,158.7618526849383,178.7618526849383,20.0,0,3,0,0,None,[],None,None
EXPLOIT_VULN,178.7618526849383,204.0032626608546,25.241409975916298,0,3,0,0,0,"['Myrilla', 'Lila', 'Roselia', 'Saloma', 'Merrili']",None,None
SCAN_NEIGHBOR,204.0032626608546,211.98348013394553,7.980217473090931,0,3,45,1,None,[],network,HostTopologyShuffle
SCAN_HOST,213.98348013394553,223.98348013394553,10.0,-1,0,45,1,None,[],None,None
ENUM_HOST,223.98348013394553,238.98348013394553,15.0,-1,0,45,1,None,[],None,None
SCAN_PORT,238.98348013394553,258.98348013394553,20.0,28,1,45,1,None,[],None,None
EXPLOIT_VULN,258.98348013394553,282.6509328408788,23.66745270693326,28,1,45,1,None,[],network,CompleteTopologyShuffle
SCAN_HOST,284.6509328408788,294.6509328408788,10.0,-1,0,45,1,None,[],None,None
ENUM_HOST,294.6509328408788,309.6509328408788,15.0,-1,0,45,1,None,[],None,None
SCAN_PORT,309.6509328408788,329.6509328408788,20.0,43,1,45,1,None,[],None,None
EXPLOIT_VULN,329.6509328408788,354.74891015439783,25.09797731351904,43,1,45,1,None,[],None,None
BRUTE_FORCE,354.74891015439783,369.74891015439783,15.0,43,1,59,1,None,[],None,None
ENUM_HOST,369.74891015439783,374.34030478275514,4.591394628357307,43,1,59,1,None,[],network,CompleteTopologyShuffle
SCAN_HOST,376.34030478275514,386.34030478275514,10.0,-1,0,59,1,None,[],None,None
ENUM_HOST,386.34030478275514,401.34030478275514,15.0,-1,0,59,1,None,[],None,None
SCAN_PORT,401.34030478275514,421.34030478275514,20.0,20,1,59,1,None,[],None,None
EXPLOIT_VULN,421.34030478275514,446.59742289061546,25.25711810786032,20,1,59,1,20,"['Elyn', 'Nikki', 'Annetta', 'Beatriz', 'Allyn']",None,None
SCAN_NEIGHBOR,446.59742289061546,456.59742289061546,10.0,20,1,64,2,None,[],None,None
ENUM_HOST,456.59742289061546,464.89649640237747,8.299073511762003,20,1,64,2,None,[],network,CompleteTopologyShuffle
SCAN_HOST,466.89649640237747,476.89649640237747,10.0,-1,0,64,2,None,[],None,None
ENUM_HOST,476.89649640237747,491.89649640237747,15.0,-1,0,64,2,None,[],None,None
SCAN_PORT,491.89649640237747,511.89649640237747,20.0,48,1,64,2,None,[],None,None
EXPLOIT_VULN,511.89649640237747,538.1465612781716,26.250064875794124,48,1,64,2,48,"['Papagena', 'Ermengarde', 'Felipa', 'Ralina', 'Romona']",None,None
SCAN_NEIGHBOR,538.1465612781716,546.0575298144164,7.910968536244809,48,1,79,3,None,[],network,HostTopologyShuffle
SCAN_HOST,548.0575298144164,558.0575298144164,10.0,-1,0,79,3,None,[],None,None
ENUM_HOST,558.0575298144164,573.0575298144164,15.0,-1,0,79,3,None,[],None,None
SCAN_PORT,573.0575298144164,593.0575298144164,20.0,34,1,79,3,None,[],None,None
EXPLOIT_VULN,593.0575298144164,612.5848968808416,19.5273670664252,34,1,79,3,None,[],application,PortShuffle
SCAN_PORT,614.5848968808416,634.5848968808416,20.0,34,1,79,3,None,[],None,None
EXPLOIT_VULN,634.5848968808416,660.6766453975998,26.09174851675823,34,1,79,3,34,"['Ardyth', 'Lizzy', 'Maritsa']",None,None
SCAN_NEIGHBOR,660.6766453975998,670.6766453975998,10.0,34,1,87,4,None,[],None,None
ENUM_HOST,670.6766453975998,676.9940142586253,6.317368861025443,34,1,87,4,None,[],network,CompleteTopologyShuffle
SCAN_HOST,678.9940142586253,688.9940142586253,10.0,-1,0,87,4,None,[],None,None
ENUM_HOST,688.9940142586253,703.9940142586253,15.0,-1,0,87,4,None,[],None,None
SCAN_PORT,703.9940142586253,723.9940142586253,20.0,32,1,87,4,None,[],None,None
EXPLOIT_VULN,723.9940142586253,749.5341260605016,25.540111801876378,32,1,87,4,32,"['Dollie', 'Deeanne', 'Lucie', 'Rosie', 'Bettina']",None,None
SCAN_NEIGHBOR,749.5341260605016,749.7357618799894,0.2016358194877057,32,1,106,5,None,[],network,IPShuffle
SCAN_HOST,751.7357618799894,761.7357618799894,10.0,-1,0,106,5,None,[],None,None
ENUM_HOST,761.7357618799894,776.7357618799894,15.0,-1,0,106,5,None,[],None,None
SCAN_PORT,776.7357618799894,796.7357618799894,20.0,47,1,106,5,None,[],None,None
EXPLOIT_VULN,796.7357618799894,819.9217824197318,23.186020539742458,47,1,106,5,None,[],network,HostTopologyShuffle
SCAN_HOST,821.9217824197318,831.9217824197318,10.0,-1,0,106,5,None,[],None,None
ENUM_HOST,831.9217824197318,846.9217824197318,15.0,-1,0,106,5,None,[],None,None
SCAN_PORT,846.9217824197318,866.9217824197318,20.0,49,1,106,5,None,[],None,None
EXPLOIT_VULN,866.9217824197318,880.9130009436515,13.991218523919656,49,1,106,5,None,[],network,HostTopologyShuffle
SCAN_HOST,882.9130009436515,892.9130009436515,10.0,-1,0,106,5,None,[],None,None
ENUM_HOST,892.9130009436515,907.9130009436515,15.0,-1,0,106,5,None,[],None,None
SCAN_PORT,907.9130009436515,927.9130009436515,20.0,31,1,106,5,None,[],None,None
EXPLOIT_VULN,927.9130009436515,943.1841724161529,15.271171472501464,31,1,106,5,None,[],network,HostTopologyShuffle
SCAN_HOST,945.1841724161529,955.1841724161529,10.0,-1,0,106,5,None,[],None,None
ENUM_HOST,955.1841724161529,970.1841724161529,15.0,-1,0,106,5,None,[],None,None
SCAN_PORT,970.1841724161529,990.1841724161529,20.0,32,2,106,5,None,[],None,None
EXPLOIT_VULN,990.1841724161529,994.5627344021922,4.378561986039244,32,2,106,5,None,[],network,IPShuffle
SCAN_HOST,996.5627344021922,1006.5627344021922,10.0,-1,0,106,5,None,[],None,None
ENUM_HOST,1006.5627344021922,1021.5627344021922,15.0,-1,0,106,5,None,[],None,None
SCAN_PORT,1021.5627344021922,1041.5627344021923,20.000000000000114,22,1,106,5,None,[],None,None
EXPLOIT_VULN,1041.5627344021923,1054.3043617161939,12.741627314001562,22,1,106,5,None,[],network,IPShuffle
SCAN_HOST,1056.3043617161939,1066.3043617161939,10.0,-1,0,106,5,None,[],None,None
ENUM_HOST,1066.3043617161939,1081.3043617161939,15.0,-1,0,106,5,None,[],None,None
SCAN_PORT,1081.3043617161939,1101.3043617161939,20.0,22,2,106,5,None,[],None,None
EXPLOIT_VULN,1101.3043617161939,1127.3002470933275,25.995885377133618,22,2,106,5,22,"['Nanni', 'Delora', 'Cele', 'Elysha']",None,None
SCAN_NEIGHBOR,1127.3002470933275,1136.731908682876,9.43166158954864,22,2,122,6,None,[],network,CompleteTopologyShuffle
SCAN_HOST,1138.731908682876,1148.731908682876,10.0,-1,0,122,6,None,[],None,None
ENUM_HOST,1148.731908682876,1163.731908682876,15.0,-1,0,122,6,None,[],None,None
SCAN_PORT,1163.731908682876,1183.731908682876,20.0,46,1,122,6,None,[],None,None
EXPLOIT_VULN,1183.731908682876,1209.475836285353,25.743927602476788,46,1,122,6,46,"['Charlean', 'Leontyne', 'Meara', 'Virginia', 'Maxie']",None,None
SCAN_NEIGHBOR,1209.475836285353,1218.386697889469,8.910861604116008,46,1,145,7,None,[],network,HostTopologyShuffle
SCAN_HOST,1220.386697889469,1230.386697889469,10.0,-1,0,145,7,None,[],None,None
ENUM_HOST,1230.386697889469,1245.386697889469,15.0,-1,0,145,7,None,[],None,None
SCAN_PORT,1245.386697889469,1265.386697889469,20.0,30,1,145,7,None,[],None,None
EXPLOIT_VULN,1265.386697889469,1281.016280714862,15.629582825393072,30,1,145,7,None,[],network,HostTopologyShuffle
SCAN_HOST,1283.016280714862,1293.016280714862,10.0,-1,0,145,7,None,[],None,None
ENUM_HOST,1293.016280714862,1308.016280714862,15.0,-1,0,145,7,None,[],None,None
SCAN_PORT,1308.016280714862,1328.016280714862,20.0,46,2,145,7,None,[],None,None
EXPLOIT_VULN,1328.016280714862,1341.1651055356233,13.14882482076132,46,2,145,7,None,[],network,HostTopologyShuffle
SCAN_HOST,1343.1651055356233,1353.1651055356233,10.0,-1,0,145,7,None,[],None,None
ENUM_HOST,1353.1651055356233,1368.1651055356233,15.0,-1,0,145,7,None,[],None,None
SCAN_PORT,1368.1651055356233,1388.1651055356233,20.0,48,2,145,7,None,[],None,None
EXPLOIT_VULN,1388.1651055356233,1393.292927704577,5.127822168953799,48,2,145,7,None,[],network,IPShuffle
SCAN_HOST,1395.292927704577,1405.292927704577,10.0,-1,0,145,7,None,[],None,None
ENUM_HOST,1405.292927704577,1420.292927704577,15.0,-1,0,145,7,None,[],None,None
SCAN_PORT,1420.292927704577,1440.292927704577,20.0,30,2,145,7,None,[],None,None
EXPLOIT_VULN,1440.292927704577,1455.5823206320438,15.289392927466679,30,2,145,7,None,[],network,IPShuffle
SCAN_HOST,1457.5823206320438,1467.5823206320438,10.0,-1,0,145,7,None,[],None,None
ENUM_HOST,1467.5823206320438,1482.5823206320438,15.0,-1,0,145,7,None,[],None,None
SCAN_PORT,1482.5823206320438,1502.5823206320438,20.0,32,3,145,7,None,[],None,None
EXPLOIT_VULN,1502.5823206320438,1529.24576083487,26.663440202826223,32,3,145,7,None,[],None,None
BRUTE_FORCE,1529.24576083487,1536.1720570174125,6.926296182542501,32,3,157,7,None,[],network,CompleteTopologyShuffle
SCAN_HOST,1538.1720570174125,1548.1720570174125,10.0,-1,0,157,7,None,[],None,None
ENUM_HOST,1548.1720570174125,1563.1720570174125,15.0,-1,0,157,7,None,[],None,None
SCAN_PORT,1563.1720570174125,1583.1720570174125,20.0,28,2,157,7,None,[],None,None
EXPLOIT_VULN,1583.1720570174125,1608.3063891970921,25.13433217967963,28,2,157,7,28,"['Bibi', 'Amalita', 'Wilhelmina', 'Peta', 'Barbaraanne']",None,None
SCAN_NEIGHBOR,1608.3063891970921,1618.3063891970921,10.0,28,2,172,8,None,[],None,None
ENUM_HOST,1618.3063891970921,1628.246487070818,9.94009787372579,28,2,172,8,None,[],network,CompleteTopologyShuffle
SCAN_HOST,1630.246487070818,1640.246487070818,10.0,-1,0,172,8,None,[],None,None
ENUM_HOST,1640.246487070818,1655.246487070818,15.0,-1,0,172,8,None,[],None,None
SCAN_PORT,1655.246487070818,1675.246487070818,20.0,23,1,172,8,23,"['Deeann', 'Milicent', 'Venus']",None,None
SCAN_NEIGHBOR,1675.246487070818,1685.246487070818,10.0,23,1,172,9,None,[],None,None
ENUM_HOST,1685.246487070818,1700.246487070818,15.0,23,1,172,9,None,[],None,None
SCAN_PORT,1700.246487070818,1720.246487070818,20.0,30,3,172,9,None,[],None,None
EXPLOIT_VULN,1720.246487070818,1744.556602680741,24.31011560992306,30,3,172,9,None,[],application,PortShuffle
SCAN_PORT,1746.556602680741,1766.556602680741,20.0,30,3,172,9,None,[],None,None
EXPLOIT_VULN,1766.556602680741,1790.077477438791,23.520874758050013,30,3,172,9,None,[],network,IPShuffle
SCAN_HOST,1792.077477438791,1802.077477438791,10.0,-1,0,172,9,None,[],None,None
ENUM_HOST,1802.077477438791,1817.077477438791,15.0,-1,0,172,9,None,[],None,None
SCAN_PORT,1817.077477438791,1837.077477438791,20.0,55,1,172,9,None,[],None,None
EXPLOIT_VULN,1837.077477438791,1862.0746737438794,24.997196305088437,55,1,172,9,None,[],network,HostTopologyShuffle
SCAN_HOST,1864.0746737438794,1874.0746737438794,10.0,-1,0,172,9,None,[],None,None
ENUM_HOST,1874.0746737438794,1889.0746737438794,15.0,-1,0,172,9,None,[],None,None
SCAN_PORT,1889.0746737438794,1909.0746737438794,20.0,27,1,172,9,None,[],None,None
EXPLOIT_VULN,1909.0746737438794,1922.4630463497292,13.388372605849781,27,1,172,9,None,[],network,HostTopologyShuffle
SCAN_HOST,1924.4630463497292,1934.4630463497292,10.0,-1,0,172,9,None,[],None,None
ENUM_HOST,1934.4630463497292,1949.4630463497292,15.0,-1,0,172,9,None,[],None,None
SCAN_PORT,1949.4630463497292,1969.4630463497292,20.0,30,4,172,9,None,[],None,None
EXPLOIT_VULN,1969.4630463497292,1984.9197685497047,15.456722199975502,30,4,172,9,None,[],network,HostTopologyShuffle
SCAN_HOST,1986.9197685497047,1996.9197685497047,10.0,-1,0,172,9,None,[],None,None
ENUM_HOST,1996.9197685497047,2011.9197685497047,15.0,-1,0,172,9,None,[],None,None
SCAN_PORT,2011.9197685497047,2031.9197685497047,20.0,21,1,172,9,None,[],None,None
EXPLOIT_VULN,2031.9197685497047,2045.242577133758,13.322808584053291,21,1,172,9,None,[],network,HostTopologyShuffle
SCAN_HOST,2047.242577133758,2057.242577133758,10.0,-1,0,172,9,None,[],None,None
ENUM_HOST,2057.242577133758,2072.242577133758,15.0,-1,0,172,9,None,[],None,None
SCAN_PORT,2072.242577133758,2092.242577133758,20.0,48,3,172,9,None,[],None,None
EXPLOIT_VULN,2092.242577133758,2108.554688724571,16.312111590812947,48,3,172,9,None,[],network,HostTopologyShuffle
SCAN_HOST,2110.554688724571,2120.554688724571,10.0,-1,0,172,9,None,[],None,None
ENUM_HOST,2120.554688724571,2135.554688724571,15.0,-1,0,172,9,None,[],None,None
SCAN_PORT,2135.554688724571,2155.554688724571,20.0,40,1,172,9,None,[],None,None
EXPLOIT_VULN,2155.554688724571,2179.5409587775503,23.986270052979307,40,1,172,9,None,[],network,CompleteTopologyShuffle
SCAN_HOST,2181.5409587775503,2191.5409587775503,10.0,-1,0,172,9,None,[],None,None
ENUM_HOST,2191.5409587775503,2206.5409587775503,15.0,-1,0,172,9,None,[],None,None
SCAN_PORT,2206.5409587775503,2226.5409587775503,20.0,34,2,172,9,None,[],None,None
EXPLOIT_VULN,2226.5409587775503,2251.3859561253034,24.84499734775318,34,2,172,9,None,[],network,IPShuffle
SCAN_HOST,2253.3859561253034,2263.3859561253034,10.0,-1,0,172,9,None,[],None,None
ENUM_HOST,2263.3859561253034,2278.3859561253034,15.0,-1,0,172,9,None,[],None,None
SCAN_PORT,2278.3859561253034,2298.3859561253034,20.0,50,1,172,9,None,[],None,None
EXPLOIT_VULN,2298.3859561253034,2312.195948604941,13.809992479637458,50,1,172,9,None,[],network,IPShuffle
SCAN_HOST,2314.195948604941,2324.195948604941,10.0,-1,0,172,9,None,[],None,None
