name,start_time,finish_time,duration,executed_at
ServiceDiversity,1072.3244316708335,1112.9585560678986,40.63412439706508,application
IPShuffle,1098.8116445746216,1140.064290294989,41.252645720367354,network
UserShuffle,1203.284011681551,1223.3394470017836,20.05543532023262,reserve
OSDiversity,1203.284011681551,1238.3958272200366,35.111815538485644,application
CompleteTopologyShuffle,1203.284011681551,1253.4031003328723,50.11908865132136,network
PortShuffle,1238.3958272200366,1268.8176635844336,30.421836364396995,application
HostTopologyShuffle,1253.4031003328723,1298.63094032329,45.22783999041758,network
ServiceDiversity,1268.8176635844336,1309.5769838377657,40.759320253332135,application
IPShuffle,1298.63094032329,1338.9058532187053,40.274912895415355,network
UserShuffle,1403.6608364464566,1423.9205920207696,20.259755574312976,reserve
OSDiversity,1403.6608364464566,1439.6657895412345,36.004953094777875,application
CompleteTopologyShuffle,1403.6608364464566,1454.374040373858,50.71320392740131,network
PortShuffle,1439.6657895412345,1469.6872593226294,30.0214697813949,application
HostTopologyShuffle,1454.374040373858,1499.5014984729137,45.12745809905573,network
ServiceDiversity,1469.6872593226294,1510.176518359341,40.48925903671147,application
IPShuffle,1499.5014984729137,1539.7930349972971,40.291536524383446,network
UserShuffle,1604.7782082182118,1626.5927577928212,21.814549574609373,reserve
OSDiversity,1604.7782082182118,1640.2217922439227,35.443584025710834,application
CompleteTopologyShuffle,1604.7782082182118,1654.954824497466,50.176616279254176,network
PortShuffle,1640.2217922439227,1670.342779802318,30.120987558395427,application
HostTopologyShuffle,1654.954824497466,1700.7406693097823,45.78584481231633,network
ServiceDiversity,1670.342779802318,1710.9834250620127,40.640645259694566,application
IPShuffle,1700.7406693097823,1741.0799105232072,40.339241213424884,network
UserShuffle,1804.9801134342106,1825.1104845606872,20.130371126476575,reserve
OSDiversity,1804.9801134342106,1840.5911523455864,35.61103891137577,application
CompleteTopologyShuffle,1804.9801134342106,1855.544806384863,50.56469295065244,network
PortShuffle,1840.5911523455864,1870.6828072778064,30.09165493222008,application
HostTopologyShuffle,1855.544806384863,1900.845228630444,45.300422245580876,network
ServiceDiversity,1870.6828072778064,1910.7293058065554,40.046498528749,application
IPShuffle,1900.845228630444,1940.9998906280935,40.154661997649555,network
UserShuffle,2005.1320540002284,2025.6384904341242,20.506436433895715,reserve
OSDiversity,2005.1320540002284,2040.6468863064265,35.51483230619806,application
CompleteTopologyShuffle,2005.1320540002284,2055.5333640015583,50.401310001329875,network
PortShuffle,2040.6468863064265,2070.946234338852,30.299348032425314,application
HostTopologyShuffle,2055.5333640015583,2101.328479643887,45.79511564232871,network
ServiceDiversity,2070.946234338852,2111.169431314263,40.223196975411156,application
IPShuffle,2101.328479643887,2141.387235870623,40.05875622673602,network
UserShuffle,2205.4081155808494,2225.556158063218,20.14804248236851,reserve
OSDiversity,2205.4081155808494,2240.472667732122,35.06455215127244,application
CompleteTopologyShuffle,2205.4081155808494,2255.6794440990625,50.27132851821307,network
PortShuffle,2240.472667732122,2271.262361487766,30.789693755644294,application
HostTopologyShuffle,2255.6794440990625,2300.881001950107,45.20155785104453,network
ServiceDiversity,2271.262361487766,2311.440344623706,40.17798313593994,application
IPShuffle,2300.881001950107,2342.150752368543,41.26975041843616,network
UserShuffle,2405.8636887941825,2426.2382210699006,20.37453227571814,reserve
OSDiversity,2405.8636887941825,2441.010970528239,35.14728173405638,application
CompleteTopologyShuffle,2405.8636887941825,2455.9387118975815,50.07502310339896,network
PortShuffle,2441.010970528239,2471.6414934296345,30.63052290139558,application
HostTopologyShuffle,2455.9387118975815,2500.977587087526,45.03887518994452,network
