name,start_time,finish_time,duration,executed_at
HostTopologyShuffle,0.0,60.1808104653313,60.1808104653313,network
CompleteTopologyShuffle,60.58801837469681,131.7618526849383,71.17383431024149,network
HostTopologyShuffle,151.70986621700436,211.98348013394553,60.27361391694117,network
CompleteTopologyShuffle,212.38239708276205,282.6509328408788,70.26853575811674,network
PortShuffle,334.1632381442898,372.1844166085281,38.021178464238346,application
CompleteTopologyShuffle,303.8640943639339,374.34030478275514,70.47621041882127,network
CompleteTopologyShuffle,394.4867164681455,464.89649640237747,70.40977993423195,network
HostTopologyShuffle,485.564269147205,546.0575298144164,60.493260667211416,network
PortShuffle,516.2324863824844,551.4679158303876,35.23542944790324,application
PortShuffle,576.8024378559714,612.5848968808416,35.78245902487015,application
CompleteTopologyShuffle,606.8867646992179,676.9940142586253,70.10724955940736,network
IPShuffle,699.3876578705224,749.7357618799894,50.348104009466965,network
HostTopologyShuffle,759.7329091944862,819.9217824197318,60.18887322524563,network
HostTopologyShuffle,820.8255818851031,880.9130009436515,60.087419058548335,network
HostTopologyShuffle,882.7084728045636,943.1841724161529,60.475699611589334,network
PortShuffle,912.9951606903055,948.2014618802236,35.20630118991812,application
IPShuffle,943.877611925294,994.5627344021922,50.68512247689819,network
IPShuffle,1004.2582528074138,1054.3043617161939,50.04610890878007,network
PortShuffle,1096.1561822473893,1131.3042300641982,35.14804781680891,application
CompleteTopologyShuffle,1065.9924751924464,1136.731908682876,70.73943349042975,network
HostTopologyShuffle,1158.37870728253,1218.386697889469,60.00799060693885,network
HostTopologyShuffle,1220.6516133652947,1281.016280714862,60.3646673495673,network
HostTopologyShuffle,1281.037760091158,1341.1651055356233,60.12734544446539,network
IPShuffle,1343.0903223050805,1393.292927704577,50.20260539949663,network
IPShuffle,1404.8249249631974,1455.5823206320438,50.75739566884636,network
CompleteTopologyShuffle,1465.7375643269866,1536.1720570174125,70.43449269042594,network
PortShuffle,1587.9252714077013,1623.2447021887122,35.31943078101085,application
CompleteTopologyShuffle,1557.7383524129443,1628.246487070818,70.5081346578736,network
PortShuffle,1648.5448706283973,1683.9834706273205,35.43859999892311,application
PortShuffle,1709.4935506822044,1744.556602680741,35.063051998536594,application
IPShuffle,1739.9378238441438,1790.077477438791,50.13965359464714,network
HostTopologyShuffle,1801.5125856255697,1862.0746737438794,60.5620881183097,network
HostTopologyShuffle,1862.3330154286532,1922.4630463497292,60.13003092107601,network
HostTopologyShuffle,1922.7976782624617,1984.9197685497047,62.122090287243054,network
HostTopologyShuffle,1985.0350354934887,2045.242577133758,60.207541640269255,network
PortShuffle,2015.2105271127032,2050.7850919934654,35.57456488076218,application
HostTopologyShuffle,2048.079229850959,2108.554688724571,60.47545887361184,network
PortShuffle,2078.7501570870822,2113.913599802774,35.16344271569187,application
CompleteTopologyShuffle,2109.2592397359676,2179.5409587775503,70.28171904158262,network
IPShuffle,2200.665603883748,2251.3859561253034,50.72035224155525,network
PortShuffle,2231.5330821464418,2267.386812375443,35.85373022900103,application
IPShuffle,2262.1719271960214,2312.195948604941,50.02402140891945,network
IPShuffle,2323.0648004144637,2373.8719558183757,50.80715540391202,network
HostTopologyShuffle,2383.8204728989704,2444.281700064054,60.46122716508353,network
PortShuffle,2413.891379923843,2449.194716243224,35.30333631938083,application
CompleteTopologyShuffle,2444.5034980235173,2515.400463746204,70.89696572268667,network
IPShuffle,2536.2158413913826,2586.983880622665,50.76803923128227,network
CompleteTopologyShuffle,2596.968243709311,2668.3472193034168,71.37897559410567,network
IPShuffle,2688.3308699933364,2738.3866691508783,50.05579915754197,network
IPShuffle,2748.8738599654134,2799.9292163195505,51.055356354137075,network
PortShuffle,2841.3455245665104,2878.635959668374,37.29043510186375,application
CompleteTopologyShuffle,2810.3602450063263,2880.5520418368083,70.19179683048196,network
PortShuffle,2901.799099895132,2937.3382102715177,35.539110376385906,application
CompleteTopologyShuffle,2934.0794955261663,3004.280309770603,70.20081424443651,network
CompleteTopologyShuffle,3025.6940143089773,3096.1937618740194,70.49974756504207,network
IPShuffle,3117.897193302036,3168.1379579859613,50.240764683925136,network
IPShuffle,3178.1473560021414,3228.332938086095,50.185582083953705,network
PortShuffle,3208.340982955607,3243.9559781467046,35.61499519109748,application
PortShuffle,3269.275019491619,3305.1667449056044,35.89172541398557,application
PortShuffle,3330.6494911169125,3365.9524453461913,35.30295422927884,application
PortShuffle,3390.995733541446,3426.0263968242366,35.030663282790556,application
PortShuffle,3451.8487592178335,3488.7957867030545,36.94702748522104,application
PortShuffle,3512.8812269673,3547.9852472734065,35.10402030610658,application
CompleteTopologyShuffle,3543.690578610318,3614.1861152218326,70.49553661151458,network
HostTopologyShuffle,3635.6402919587413,3695.9339437884632,60.293651829721966,network
IPShuffle,3726.2354458599752,3776.788991595866,50.553545735890566,network
PortShuffle,3818.9722431702935,3854.0222489910575,35.050005820764,application
