name,start_time,finish_time,duration,executed_at
HostTopologyShuffle,0.0,60.512552011739885,60.512552011739885,network
IPShuffle,60.76874709539205,111.54557037514053,50.77682327974848,network
IPShuffle,121.50852738246326,172.34526434656294,50.836736964099686,network
PortShuffle,152.21990644336472,188.10638499080648,35.886478547441754,application
PortShuffle,212.3843543539773,248.32678800559202,35.94243365161472,application
osdiversity,273.97707941425193,304.05208628503556,30.075006870783625,application
HostTopologyShuffle,304.2489277002759,365.40431201559863,61.15538431532275,network
PortShuffle,334.33375985649195,369.4730775226038,35.13931766611182,application
osdiversity,394.7340090844582,424.79725590612475,30.063246821666553,application
osdiversity,425.10079442579837,455.31118922786175,30.210394802063377,application
osdiversity,485.4273489855241,516.6572209830337,31.229871997509576,application
osdiversity,545.778148359752,575.8901682604386,30.11201990068662,application
IPShuffle,576.2864459675674,626.4439181050795,50.15747213751217,network
HostTopologyShuffle,636.6258574666684,696.6559070401756,60.0300495735072,network
osdiversity,667.4928935442078,697.8627293389758,30.369835794767937,application
PortShuffle,727.9790486652847,764.1708461250192,36.19179745973452,application
HostTopologyShuffle,757.9967013015167,818.7107553657353,60.714054064218544,network
osdiversity,788.1337789478432,819.1718994552674,31.038120507424196,application
PortShuffle,819.3094371021349,854.3576082568596,35.04817115472474,application
IPShuffle,849.7411777171382,900.7940498135972,51.052872096459055,network
IPShuffle,911.6389310873567,962.9496862795918,51.31075519223509,network
osdiversity,941.7226492158707,972.1970820397108,30.474432823840175,application
osdiversity,972.3905816643713,1003.6128094210693,31.222227756697976,application
IPShuffle,1002.6156729238784,1052.7813532566915,50.16568033281317,network
PortShuffle,1032.7186074341118,1068.8193335846363,36.10072615052445,application
IPShuffle,1062.7534791466933,1113.1858683050318,50.43238915833854,network
osdiversity,1092.9267316529103,1122.9889161321744,30.062184479264033,application
PortShuffle,1123.1952925429712,1158.4705142779767,35.275221735005516,application
osdiversity,1184.7053292841997,1214.7337576703264,30.028428386126734,application
PortShuffle,1215.0753955838816,1251.1041165832871,36.02872099940555,application
PortShuffle,1275.6681956637683,1311.2215140838123,35.55331842004398,application
osdiversity,1336.7547714762518,1366.914084331023,30.159312854771315,application
IPShuffle,1366.8428364575288,1416.8914593446923,50.04862288716345,network
HostTopologyShuffle,1427.6205973318838,1488.1203306989132,60.49973336702942,network
IPShuffle,1518.1779926702789,1568.4879477466775,50.30995507639864,network
HostTopologyShuffle,1579.4588727075463,1639.92087888836,60.46200618081366,network
IPShuffle,1642.072123715169,1692.2050749553719,50.13295124020283,network
osdiversity,1734.2372271832692,1764.6074563978038,30.370229214534675,application
HostTopologyShuffle,1703.721388114872,1764.6697608020677,60.948372687195615,network
PortShuffle,1764.6187227978141,1799.7934744889653,35.17475169115119,application
IPShuffle,1794.6550780505447,1844.8119938777725,50.15691582722775,network
osdiversity,1824.8566471159252,1855.2707010754173,30.414053959492094,application
PortShuffle,1855.291979127228,1890.6329157955397,35.34093666831177,application
HostTopologyShuffle,1885.3178488068083,1945.573963579855,60.25611477304665,network
osdiversity,1915.5421281425558,1946.3386330311148,30.796504888558957,application
IPShuffle,1945.734519824358,1996.4358566603714,50.701336836013525,network
HostTopologyShuffle,2006.1988965620399,2066.2472371077224,60.04834054568255,network
PortShuffle,2036.6138357534853,2071.8396375658713,35.22580181238595,application
osdiversity,2097.3434761038543,2127.6594745052676,30.315998401413253,application
osdiversity,2158.3236345884316,2191.0556052417164,32.73197065328486,application
IPShuffle,2188.358428047148,2239.058361202109,50.699933154960945,network
HostTopologyShuffle,2248.942958901404,2308.993241608877,60.05028270747289,network
osdiversity,2280.050867914319,2310.3589593047286,30.308091390409572,application
osdiversity,2341.087353897317,2371.142163815755,30.054809918437968,application
HostTopologyShuffle,2310.457174431991,2371.2031940652882,60.74601963329724,network
HostTopologyShuffle,2371.5338403577175,2432.508134681108,60.974294323390495,network
HostTopologyShuffle,2462.2899062954857,2522.4430030902904,60.153096794804696,network
HostTopologyShuffle,2525.268327291412,2587.141384045003,61.8730567535913,network
IPShuffle,2616.050190548241,2666.565765967424,50.515575419182824,network
IPShuffle,2676.4386188871676,2726.7448543336795,50.30623544651189,network
IPShuffle,2736.8170750685163,2786.9983856112453,50.18131054272908,network
HostTopologyShuffle,2797.6547323776326,2858.015806900618,60.36107452298529,network
PortShuffle,2827.7912671744575,2863.1807575843477,35.389490409890186,application
HostTopologyShuffle,2888.485881422064,2948.616138131315,60.13025670925117,network
osdiversity,2918.605881517737,2949.3133306805744,30.707449162837293,application
HostTopologyShuffle,2948.7271836906457,3009.146265084572,60.41908139392626,network
IPShuffle,3011.0109861569467,3061.502648500229,50.491662343282314,network
osdiversity,3041.459341576787,3071.751462883286,30.292121306498757,application
IPShuffle,3071.830727709505,3121.882603898312,50.051876188807,network
PortShuffle,3102.0461182394984,3137.0715088218717,35.02539058237335,application
HostTopologyShuffle,3132.7018987053916,3193.1220328492805,60.420134143888845,network
PortShuffle,3162.703809461031,3198.1095824464837,35.405772985452586,application
IPShuffle,3224.3258861457907,3274.3381989319228,50.01231278613204,network
IPShuffle,3285.807201809987,3335.8752135693617,50.06801175937471,network
HostTopologyShuffle,3345.870620749076,3406.12230622231,60.25168547323392,network
PortShuffle,3376.783198144088,3413.372823874697,36.58962573060899,application
HostTopologyShuffle,3407.931065799176,3468.1692563273236,60.2381905281477,network
HostTopologyShuffle,3470.155068675403,3530.8919849304943,60.73691625509127,network
PortShuffle,3500.493250834191,3535.6640693916615,35.17081855747074,application
osdiversity,3562.530664217629,3592.624315384852,30.093651167223015,application
IPShuffle,3592.9917042982593,3643.901192155017,50.90948785675755,network
IPShuffle,3654.990116523018,3705.7745142698323,50.78439774681419,network
PortShuffle,3684.9981793395564,3720.5573189249926,35.55913958543624,application
IPShuffle,3715.1113214501493,3765.6985779750403,50.58725652489102,network
osdiversity,3745.125727786985,3775.237140425214,30.111412638229012,application
IPShuffle,3775.173352231506,3825.6874126289263,50.51406039742005,network
HostTopologyShuffle,3836.2970040664377,3899.5439004717155,63.24689640527777,network
IPShuffle,3927.7291603768895,3979.5229428325247,51.79378245563521,network
HostTopologyShuffle,3989.117714793949,4049.8642166406125,60.746501846663705,network
IPShuffle,4051.146727750933,4102.085798024407,50.939070273474044,network
osdiversity,4142.514386669388,4172.598125005769,30.08373833638143,application
HostTopologyShuffle,4112.1679660439795,4173.617815623248,61.44984957926863,network
HostTopologyShuffle,4176.089495918427,4236.141833029011,60.05233711058372,network
PortShuffle,4206.469992030354,4241.505720379992,35.0357283496387,application
IPShuffle,4237.298922364832,4288.02519571027,50.72627334543813,network
HostTopologyShuffle,4297.8779417778815,4358.404329150214,60.526387372332465,network
IPShuffle,4388.5150982627265,4439.285287392842,50.770189130115796,network
PortShuffle,4418.5990291018015,4453.6034512306,35.00442212879807,application
PortShuffle,4479.161875050415,4514.571306168025,35.40943111761044,application
HostTopologyShuffle,4510.3190401977035,4570.644016820972,60.32497662326841,network
PortShuffle,4540.688913241586,4575.94856322505,35.25964998346353,application
osdiversity,4601.708996830515,4632.117166108117,30.4081692776017,application
HostTopologyShuffle,4631.923151804851,4691.940693826489,60.01754202163829,network
osdiversity,4662.016045933448,4693.0278970007475,31.011851067299176,application
osdiversity,4723.339151787823,4753.4541807992155,30.115029011392835,application
IPShuffle,4753.401773544666,4804.191585151276,50.789811606609874,network
osdiversity,4784.931298038692,4815.151062585235,30.219764546543047,application
PortShuffle,4815.418147878411,4850.442811675085,35.02466379667385,application
HostTopologyShuffle,4845.4997557020015,4905.581936114365,60.082180412363414,network
IPShuffle,4905.779596358333,4955.803282008768,50.023685650435255,network
HostTopologyShuffle,4966.8647693172325,5027.45804328261,60.59327396537719,network
IPShuffle,5027.59939093438,5077.778723500343,50.179332565963705,network
PortShuffle,5057.993357034949,5093.397037835395,35.40368080044573,application
osdiversity,5118.116538578314,5148.211463859829,30.094925281514406,application
HostTopologyShuffle,5088.049847717707,5149.123000691593,61.07315297388595,network
PortShuffle,5148.8560302637625,5183.867844223258,35.01181395949516,application
IPShuffle,5179.313851034987,5229.516275321539,50.20242428655183,network
IPShuffle,5241.618377084411,5292.065935088032,50.44755800362145,network
IPShuffle,5302.519009186679,5353.306048634664,50.78703944798508,network
IPShuffle,5362.912276582935,5413.936900790417,51.02462420748179,network
IPShuffle,5423.2800148703245,5473.849538725512,50.56952385518707,network
osdiversity,5453.608575820425,5483.867054274153,30.258478453727548,application
HostTopologyShuffle,5484.407313257207,5544.485300042187,60.07798678498057,network
