name,start_time,finish_time,duration,current_host,current_host_attempt,cumulative_attempts,cumulative_compromised_hosts,compromise_host,compromise_users,interrupted_in,interrupted_by
SCAN_HOST,0.0,10.0,10.0,-1,0,0,0,None,[],None,None
ENUM_HOST,10.0,25.0,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,25.0,40.96639747447777,15.966397474477773,0,1,0,0,None,[],application,serviceDiversity
SCAN_PORT,42.96639747447777,62.96639747447777,20.0,0,1,0,0,None,[],None,None
EXPLOIT_VULN,62.96639747447777,88.11596055508804,25.149563080610264,0,1,0,0,None,[],None,None
BRUTE_FORCE,88.11596055508804,102.39742547328325,14.281464918195212,0,1,12,0,None,[],application,serviceDiversity
SCAN_PORT,104.39742547328325,124.39742547328325,20.0,0,1,12,0,None,[],None,None
EXPLOIT_VULN,124.39742547328325,149.74133896804395,25.3439134947607,0,1,12,0,None,[],None,None
BRUTE_FORCE,149.74133896804395,153.0923918463343,3.3510528782903464,0,1,23,0,None,[],application,osdiversity
SCAN_PORT,155.0923918463343,175.0923918463343,20.0,0,1,23,0,None,[],None,None
EXPLOIT_VULN,175.0923918463343,200.5019833902588,25.409591543924506,0,1,23,0,None,[],None,None
BRUTE_FORCE,200.5019833902588,212.39157969133748,11.889596301078683,0,1,28,0,None,[],application,osdiversity
SCAN_PORT,214.39157969133748,234.39157969133748,20.0,0,1,28,0,None,[],None,None
EXPLOIT_VULN,234.39157969133748,253.72981368442694,19.33823399308946,0,1,28,0,None,[],application,serviceDiversity
SCAN_PORT,255.72981368442694,275.729813684427,20.00000000000003,0,1,28,0,None,[],None,None
EXPLOIT_VULN,275.729813684427,301.56728043743533,25.837466753008357,0,1,28,0,None,[],None,None
BRUTE_FORCE,301.56728043743533,304.4459993859937,2.878718948558344,0,1,33,0,None,[],application,osdiversity
SCAN_PORT,306.4459993859937,326.4459993859937,20.0,0,1,33,0,None,[],None,None
EXPLOIT_VULN,326.4459993859937,345.3782752873677,18.932275901374055,0,1,33,0,None,[],application,serviceDiversity
SCAN_PORT,347.3782752873677,367.3782752873677,20.0,0,1,33,0,None,[],None,None
EXPLOIT_VULN,367.3782752873677,392.96059355046714,25.58231826309941,0,1,33,0,None,[],None,None
BRUTE_FORCE,392.96059355046714,407.1263952513494,14.165801700882241,0,1,35,0,None,[],application,serviceDiversity
SCAN_PORT,409.1263952513494,429.1263952513494,20.0,0,1,35,0,None,[],None,None
EXPLOIT_VULN,429.1263952513494,454.3307950263405,25.204399774991145,0,1,35,0,None,[],None,None
BRUTE_FORCE,454.3307950263405,467.70274532165945,13.371950295318925,0,1,47,0,None,[],application,serviceDiversity
SCAN_PORT,469.70274532165945,489.70274532165945,20.0,0,1,47,0,None,[],None,None
EXPLOIT_VULN,489.70274532165945,515.2334825484145,25.530737226755036,0,1,47,0,0,"['Sosanna', 'Pepita', 'Jenda', 'Cassi', 'Jessi']",None,None
SCAN_NEIGHBOR,515.2334825484145,525.2334825484145,10.0,0,1,52,1,None,[],None,None
ENUM_HOST,525.2334825484145,540.2334825484145,15.0,0,1,52,1,None,[],None,None
SCAN_PORT,540.2334825484145,557.7869865459633,17.553503997548773,36,1,52,1,None,[],application,serviceDiversity
SCAN_PORT,559.7869865459633,579.7869865459633,20.0,36,1,52,1,None,[],None,None
EXPLOIT_VULN,579.7869865459633,604.8989159091941,25.111929363230843,36,1,52,1,36,"['Bryn', 'Max', 'Enrichetta', 'Lena', 'Brook']",None,None
SCAN_NEIGHBOR,604.8989159091941,614.8989159091941,10.0,36,1,63,2,None,[],None,None
ENUM_HOST,614.8989159091941,629.8989159091941,15.0,36,1,63,2,None,[],None,None
SCAN_PORT,629.8989159091941,649.8989159091941,20.0,37,1,63,2,None,[],None,None
EXPLOIT_VULN,649.8989159091941,669.0471020619341,19.14818615273998,37,1,63,2,None,[],application,osdiversity
SCAN_PORT,671.0471020619341,691.0471020619341,20.0,37,1,63,2,None,[],None,None
EXPLOIT_VULN,691.0471020619341,709.9558963233111,18.90879426137701,37,1,63,2,None,[],application,serviceDiversity
SCAN_PORT,711.9558963233111,731.9558963233111,20.0,37,1,63,2,None,[],None,None
EXPLOIT_VULN,731.9558963233111,757.5275225957913,25.571626272480216,37,1,63,2,None,[],None,None
BRUTE_FORCE,757.5275225957913,761.4789291828163,3.9514065870249624,37,1,82,2,None,[],application,osdiversity
SCAN_PORT,763.4789291828163,783.4789291828163,20.0,37,1,82,2,None,[],None,None
EXPLOIT_VULN,783.4789291828163,808.7319716992838,25.25304251646753,37,1,82,2,37,"['Ottilie', 'Clarinda', 'Noelyn', 'Jo-Ann', 'Elvera']",None,None
SCAN_NEIGHBOR,808.7319716992838,818.7319716992838,10.0,37,1,107,3,None,[],None,None
ENUM_HOST,818.7319716992838,833.7319716992838,15.0,37,1,107,3,None,[],None,None
ENUM_HOST,833.7319716992838,848.7319716992838,15.0,36,2,107,3,None,[],None,None
SCAN_PORT,848.7319716992838,851.2089271271175,2.4769554278336727,40,1,107,3,None,[],application,osdiversity
SCAN_PORT,853.2089271271175,873.2089271271175,20.0,40,1,107,3,None,[],None,None
EXPLOIT_VULN,873.2089271271175,891.5589002821148,18.349973154997315,40,1,107,3,None,[],application,serviceDiversity
SCAN_PORT,893.5589002821148,913.5589002821148,20.0,40,1,107,3,None,[],None,None
EXPLOIT_VULN,913.5589002821148,938.6264508323419,25.06755055022711,40,1,107,3,None,[],None,None
BRUTE_FORCE,938.6264508323419,943.0991450869931,4.472694254651174,40,1,128,3,None,[],application,osdiversity
SCAN_PORT,945.0991450869931,965.0991450869931,20.0,40,1,128,3,None,[],None,None
EXPLOIT_VULN,965.0991450869931,990.3273382933706,25.22819320637757,40,1,128,3,40,"['Nan', 'Bari', 'Lindie', 'Bobette', 'Leona']",None,None
SCAN_NEIGHBOR,990.3273382933706,1000.3273382933706,10.0,40,1,144,4,None,[],None,None
ENUM_HOST,1000.3273382933706,1015.3273382933706,15.0,40,1,144,4,None,[],None,None
ENUM_HOST,1015.3273382933706,1030.3273382933708,15.000000000000114,36,3,144,4,None,[],None,None
SCAN_PORT,1030.3273382933708,1050.3273382933708,20.0,41,1,144,4,None,[],None,None
EXPLOIT_VULN,1050.3273382933708,1063.4482846707713,13.120946377400514,41,1,144,4,None,[],application,osdiversity
SCAN_PORT,1065.4482846707713,1085.4482846707713,20.0,41,1,144,4,None,[],None,None
EXPLOIT_VULN,1085.4482846707713,1111.0622151805935,25.61393050982224,41,1,144,4,41,"['Charlot', 'Flory', 'Fania', 'Maura']",None,None
SCAN_NEIGHBOR,1111.0622151805935,1121.0622151805935,10.0,41,1,151,5,None,[],None,None
ENUM_HOST,1121.0622151805935,1136.0622151805935,15.0,41,1,151,5,None,[],None,None
ENUM_HOST,1136.0622151805935,1151.0622151805935,15.0,36,4,151,5,None,[],None,None
SCAN_PORT,1151.0622151805935,1171.0622151805935,20.0,34,1,151,5,None,[],None,None
EXPLOIT_VULN,1171.0622151805935,1195.3496852260143,24.287470045420832,34,1,151,5,None,[],application,serviceDiversity
SCAN_PORT,1197.3496852260143,1217.3496852260143,20.0,34,1,151,5,None,[],None,None
EXPLOIT_VULN,1217.3496852260143,1242.4736885636455,25.124003337631166,34,1,151,5,34,"['Kristin', 'Juanita', 'Gaby', 'Amitie']",None,None
SCAN_NEIGHBOR,1242.4736885636455,1252.4736885636455,10.0,34,1,177,6,None,[],None,None
ENUM_HOST,1252.4736885636455,1267.4736885636455,15.0,34,1,177,6,None,[],None,None
SCAN_PORT,1267.4736885636455,1287.4736885636455,20.0,99,1,177,6,None,[],None,None
EXPLOIT_VULN,1287.4736885636455,1307.589849001361,20.116160437715507,99,1,177,6,None,[],application,osdiversity
SCAN_PORT,1309.589849001361,1329.589849001361,20.0,99,1,177,6,None,[],None,None
EXPLOIT_VULN,1329.589849001361,1349.702394310529,20.1125453091679,99,1,177,6,None,[],application,serviceDiversity
SCAN_PORT,1351.702394310529,1371.702394310529,20.0,99,1,177,6,None,[],None,None
EXPLOIT_VULN,1371.702394310529,1397.749480393653,26.047086083123986,99,1,177,6,None,[],None,None
BRUTE_FORCE,1397.749480393653,1400.6918477797576,2.9423673861047064,99,1,181,6,None,[],application,osdiversity
SCAN_PORT,1402.6918477797576,1422.6918477797576,20.0,99,1,181,6,None,[],None,None
EXPLOIT_VULN,1422.6918477797576,1441.2137197977156,18.521872017958003,99,1,181,6,None,[],application,serviceDiversity
SCAN_PORT,1443.2137197977156,1463.2137197977156,20.0,99,1,181,6,None,[],None,None
EXPLOIT_VULN,1463.2137197977156,1489.1098876783453,25.89616788062972,99,1,181,6,None,[],None,None
BRUTE_FORCE,1489.1098876783453,1494.093006913594,4.983119235248751,99,1,187,6,None,[],application,osdiversity
SCAN_PORT,1496.093006913594,1516.093006913594,20.0,99,1,187,6,None,[],None,None
EXPLOIT_VULN,1516.093006913594,1541.33342580394,25.240418890345836,99,1,187,6,99,"['Kally', 'Dulcine', 'Trudey', 'Christy']",None,None
SCAN_NEIGHBOR,1541.33342580394,1551.33342580394,10.0,99,1,197,7,None,[],None,None
ENUM_HOST,1551.33342580394,1566.33342580394,15.0,99,1,197,7,None,[],None,None
SCAN_PORT,1566.33342580394,1586.33342580394,20.0,101,1,197,7,None,[],None,None
EXPLOIT_VULN,1586.33342580394,1595.7949179209027,9.461492116962745,101,1,197,7,None,[],application,serviceDiversity
SCAN_PORT,1597.7949179209027,1617.7949179209027,20.0,101,1,197,7,None,[],None,None
EXPLOIT_VULN,1617.7949179209027,1643.8342894012587,26.039371480356067,101,1,197,7,101,"['Liza', 'Amara', 'Hestia', 'Harmonie']",None,None
SCAN_NEIGHBOR,1643.8342894012587,1653.8342894012587,10.0,101,1,212,8,None,[],None,None
ENUM_HOST,1653.8342894012587,1668.8342894012587,15.0,101,1,212,8,None,[],None,None
SCAN_PORT,1668.8342894012587,1688.8342894012587,20.0,42,1,212,8,None,[],None,None
EXPLOIT_VULN,1688.8342894012587,1706.6738903428904,17.839600941631716,42,1,212,8,None,[],application,osdiversity
SCAN_PORT,1708.6738903428904,1728.6738903428904,20.0,42,1,212,8,None,[],None,None
EXPLOIT_VULN,1728.6738903428904,1754.6149224623555,25.941032119465035,42,1,212,8,42,"['Kathe', 'Illa', 'Christal']",None,None
SCAN_NEIGHBOR,1754.6149224623555,1764.6149224623555,10.0,42,1,254,9,None,[],None,None
ENUM_HOST,1764.6149224623555,1779.6149224623555,15.0,42,1,254,9,None,[],None,None
SCAN_PORT,1779.6149224623555,1799.6149224623555,20.0,80,1,254,9,None,[],None,None
EXPLOIT_VULN,1799.6149224623555,1800.6235779340507,1.0086554716951923,80,1,254,9,None,[],application,osdiversity
SCAN_PORT,1802.6235779340507,1822.6235779340507,20.0,80,1,254,9,None,[],None,None
EXPLOIT_VULN,1822.6235779340507,1847.705943528983,25.0823655949323,80,1,254,9,None,[],None,None
BRUTE_FORCE,1847.705943528983,1858.4120795709246,10.70613604194159,80,1,257,9,None,[],application,osdiversity
SCAN_PORT,1860.4120795709246,1880.4120795709246,20.0,80,1,257,9,None,[],None,None
EXPLOIT_VULN,1880.4120795709246,1891.9439754338812,11.531895862956617,80,1,257,9,None,[],application,osdiversity
SCAN_PORT,1893.9439754338812,1913.9439754338812,20.0,80,1,257,9,None,[],None,None
EXPLOIT_VULN,1913.9439754338812,1932.1385169815044,18.194541547623203,80,1,257,9,None,[],application,serviceDiversity
SCAN_PORT,1934.1385169815044,1954.1385169815044,20.0,80,1,257,9,None,[],None,None
EXPLOIT_VULN,1954.1385169815044,1979.6491227481004,25.510605766595972,80,1,257,9,None,[],None,None
BRUTE_FORCE,1979.6491227481004,1993.373049726137,13.723926978036616,80,1,259,9,None,[],application,serviceDiversity
