name,start_time,finish_time,duration,current_host,current_host_uuid,compromise_host,compromise_host_uuid,current_host_attempt,cumulative_attempts,cumulative_compromised_hosts,compromise_users,interrupted_in,interrupted_by
ENUM_HOST,3874.737490945847,3889.737490945847,15.0,57,163e0a9a-237f-4dbe-b9c4-0fd2275eebe0,None,None,2,134,5,[],None,None
SCAN_PORT,3889.737490945847,3909.737490945847,20.0,56,e712b818-4d10-42cf-baec-51b848113b8b,None,None,2,134,5,[],None,None
EXPLOIT_VULN,3909.737490945847,3910.284654497663,0.547163551815629,56,e712b818-4d10-42cf-baec-51b848113b8b,None,None,2,134,5,[],application,OSDiversity
SCAN_PORT,3912.284654497663,3932.284654497663,20.0,56,e712b818-4d10-42cf-baec-51b848113b8b,None,None,2,134,5,[],None,None
EXPLOIT_VULN,3932.284654497663,3957.970583695997,25.68592919833418,56,e712b818-4d10-42cf-baec-51b848113b8b,None,None,2,134,5,[],None,None
BRUTE_FORCE,3957.970583695997,3972.970583695997,15.0,56,e712b818-4d10-42cf-baec-51b848113b8b,None,None,2,149,5,[],None,None
ENUM_HOST,3972.970583695997,3987.970583695997,15.0,56,e712b818-4d10-42cf-baec-51b848113b8b,None,None,2,149,5,[],None,None
ENUM_HOST,3987.970583695997,4002.970583695997,15.0,61,15b778b5-a242-4303-92f4-e9e7ecdd1e93,None,None,1,149,5,[],None,None
SCAN_PORT,4002.970583695997,4022.970583695997,20.0,56,e712b818-4d10-42cf-baec-51b848113b8b,None,None,3,149,5,[],None,None
EXPLOIT_VULN,4022.970583695997,4037.796157150044,14.825573454047117,56,e712b818-4d10-42cf-baec-51b848113b8b,None,None,3,149,5,[],application,ServiceDiversity
SCAN_PORT,4039.796157150044,4059.796157150044,20.0,56,e712b818-4d10-42cf-baec-51b848113b8b,None,None,3,149,5,[],None,None
EXPLOIT_VULN,4059.796157150044,4085.2260721458942,25.42991499585014,56,e712b818-4d10-42cf-baec-51b848113b8b,56,e712b818-4d10-42cf-baec-51b848113b8b,3,149,5,"['Caralie', 'Gaye', 'Janean', 'Dorry', 'Karalynn']",None,None
SCAN_NEIGHBOR,4085.2260721458942,4095.2260721458942,10.0,56,e712b818-4d10-42cf-baec-51b848113b8b,None,None,3,164,6,[],None,None
ENUM_HOST,4095.2260721458942,4110.226072145894,15.0,56,e712b818-4d10-42cf-baec-51b848113b8b,None,None,3,164,6,[],None,None
SCAN_PORT,4110.226072145894,4130.226072145894,20.0,54,4f0b0a2c-3845-488f-8c88-defb4748649e,None,None,3,164,6,[],None,None
EXPLOIT_VULN,4130.226072145894,4148.934900809611,18.708828663716304,54,4f0b0a2c-3845-488f-8c88-defb4748649e,None,None,3,164,6,[],application,PortShuffle
SCAN_PORT,4150.934900809611,4170.934900809611,20.0,54,4f0b0a2c-3845-488f-8c88-defb4748649e,None,None,3,164,6,[],None,None
EXPLOIT_VULN,4170.934900809611,4196.370478361821,25.435577552210816,54,4f0b0a2c-3845-488f-8c88-defb4748649e,54,4f0b0a2c-3845-488f-8c88-defb4748649e,3,164,6,"['Sosanna', 'Estrellita', 'Franciska', 'Martelle', 'Lurlene']",None,None
SCAN_NEIGHBOR,4196.370478361821,4206.370478361821,10.0,54,4f0b0a2c-3845-488f-8c88-defb4748649e,None,None,3,216,7,[],None,None
ENUM_HOST,4206.370478361821,4221.370478361821,15.0,54,4f0b0a2c-3845-488f-8c88-defb4748649e,None,None,3,216,7,[],None,None
SCAN_PORT,4221.370478361821,4241.370478361821,20.0,62,c038ede9-8dc5-4e8a-b6c1-e709891866ed,None,None,1,216,7,[],None,None
EXPLOIT_VULN,4241.370478361821,4255.080463199438,13.709984837616503,62,c038ede9-8dc5-4e8a-b6c1-e709891866ed,None,None,1,216,7,[],network,HostTopologyShuffle
SCAN_HOST,4257.080463199438,4267.080463199438,10.0,-1,-1,None,None,0,216,7,[],None,None
ENUM_HOST,4267.080463199438,4282.080463199438,15.0,-1,-1,None,None,0,216,7,[],None,None
SCAN_PORT,4282.080463199438,4302.080463199438,20.0,56,0e584517-6498-4f91-b332-6b13a7b0fb08,None,None,4,216,7,[],None,None
EXPLOIT_VULN,4302.080463199438,4316.809203794481,14.728740595042837,56,0e584517-6498-4f91-b332-6b13a7b0fb08,None,None,4,216,7,[],network,HostTopologyShuffle
SCAN_HOST,4318.809203794481,4328.809203794481,10.0,-1,-1,None,None,0,216,7,[],None,None
ENUM_HOST,4328.809203794481,4343.809203794481,15.0,-1,-1,None,None,0,216,7,[],None,None
SCAN_PORT,4343.809203794481,4363.809203794481,20.0,47,6fdd0335-a64a-4641-a8e4-fc7deedc5ad9,None,None,1,216,7,[],None,None
EXPLOIT_VULN,4363.809203794481,4377.270712209666,13.461508415185563,47,6fdd0335-a64a-4641-a8e4-fc7deedc5ad9,None,None,1,216,7,[],network,HostTopologyShuffle
SCAN_HOST,4379.270712209666,4389.270712209666,10.0,-1,-1,None,None,0,216,7,[],None,None
ENUM_HOST,4389.270712209666,4404.270712209666,15.0,-1,-1,None,None,0,216,7,[],None,None
SCAN_PORT,4404.270712209666,4424.270712209666,20.0,20,f550232a-7ee4-4a18-95e0-7cfb27e07a56,20,f550232a-7ee4-4a18-95e0-7cfb27e07a56,1,216,7,"['Nicole', 'Pansie', 'Beverlie']",None,None
SCAN_NEIGHBOR,4424.270712209666,4432.073166912478,7.802454702811701,20,f550232a-7ee4-4a18-95e0-7cfb27e07a56,None,None,1,216,8,[],network,IPShuffle
SCAN_HOST,4434.073166912478,4444.073166912478,10.0,-1,-1,None,None,0,216,8,[],None,None
ENUM_HOST,4444.073166912478,4459.073166912478,15.0,-1,-1,None,None,0,216,8,[],None,None
SCAN_PORT,4459.073166912478,4479.073166912478,20.0,47,b4001745-2bca-4a7d-802c-1208f09ca955,None,None,2,216,8,[],None,None
EXPLOIT_VULN,4479.073166912478,4493.659865966933,14.586699054454584,47,b4001745-2bca-4a7d-802c-1208f09ca955,None,None,2,216,8,[],network,IPShuffle
SCAN_HOST,4495.659865966933,4505.659865966933,10.0,-1,-1,None,None,0,216,8,[],None,None
ENUM_HOST,4505.659865966933,4520.659865966933,15.0,-1,-1,None,None,0,216,8,[],None,None
SCAN_PORT,4520.659865966933,4540.659865966933,20.0,47,b4001745-2bca-4a7d-802c-1208f09ca955,None,None,3,216,8,[],None,None
EXPLOIT_VULN,4540.659865966933,4565.069076439051,24.409210472118502,47,b4001745-2bca-4a7d-802c-1208f09ca955,None,None,3,216,8,[],network,CompleteTopologyShuffle
SCAN_HOST,4567.069076439051,4577.069076439051,10.0,-1,-1,None,None,0,216,8,[],None,None
ENUM_HOST,4577.069076439051,4592.069076439051,15.0,-1,-1,None,None,0,216,8,[],None,None
SCAN_PORT,4592.069076439051,4612.069076439051,20.0,23,bc4400c0-ef14-4f62-93c8-1725e702142e,None,None,2,216,8,[],None,None
EXPLOIT_VULN,4612.069076439051,4638.454288992604,26.385212553553174,23,bc4400c0-ef14-4f62-93c8-1725e702142e,23,bc4400c0-ef14-4f62-93c8-1725e702142e,2,216,8,"['Winnah', 'Mina', 'Anita', 'Dyane', 'Marion']",None,None
SCAN_NEIGHBOR,4638.454288992604,4648.454288992604,10.0,23,bc4400c0-ef14-4f62-93c8-1725e702142e,None,None,2,234,9,[],None,None
ENUM_HOST,4648.454288992604,4663.454288992604,15.0,23,bc4400c0-ef14-4f62-93c8-1725e702142e,None,None,2,234,9,[],None,None
ENUM_HOST,4663.454288992604,4678.454288992604,15.0,23,bc4400c0-ef14-4f62-93c8-1725e702142e,None,None,3,234,9,[],None,None
SCAN_PORT,4678.454288992604,4687.969017301382,9.514728308778103,41,c063e5c5-1fc4-4998-9c99-38f7401b9ef9,None,None,1,234,9,[],network,CompleteTopologyShuffle
SCAN_HOST,4689.969017301382,4699.969017301382,10.0,-1,-1,None,None,0,234,9,[],None,None
ENUM_HOST,4699.969017301382,4714.969017301382,15.0,-1,-1,None,None,0,234,9,[],None,None
SCAN_PORT,4714.969017301382,4734.969017301382,20.0,30,47d42f98-95af-4074-9b01-2fca2b69cd7c,None,None,1,234,9,[],None,None
EXPLOIT_VULN,4734.969017301382,4744.9956462765995,10.026628975217136,30,47d42f98-95af-4074-9b01-2fca2b69cd7c,None,None,1,234,9,[],network,HostTopologyShuffle
SCAN_HOST,4746.9956462765995,4756.9956462765995,10.0,-1,-1,None,None,0,234,9,[],None,None
ENUM_HOST,4756.9956462765995,4771.9956462765995,15.0,-1,-1,None,None,0,234,9,[],None,None
SCAN_PORT,4771.9956462765995,4791.9956462765995,20.0,33,74738bb3-07a9-44d4-b643-2a58a2c12e00,None,None,2,234,9,[],None,None
EXPLOIT_VULN,4791.9956462765995,4809.838442110019,17.842795833419586,33,74738bb3-07a9-44d4-b643-2a58a2c12e00,None,None,2,234,9,[],network,CompleteTopologyShuffle
SCAN_HOST,4811.838442110019,4821.838442110019,10.0,-1,-1,None,None,0,234,9,[],None,None
ENUM_HOST,4821.838442110019,4836.838442110019,15.0,-1,-1,None,None,0,234,9,[],None,None
SCAN_PORT,4836.838442110019,4856.838442110019,20.0,32,0e584517-6498-4f91-b332-6b13a7b0fb08,None,None,4,234,9,[],None,None
EXPLOIT_VULN,4856.838442110019,4861.644640736399,4.806198626380137,32,0e584517-6498-4f91-b332-6b13a7b0fb08,None,None,4,234,9,[],network,IPShuffle
SCAN_HOST,4863.644640736399,4873.644640736399,10.0,-1,-1,None,None,0,234,9,[],None,None
ENUM_HOST,4873.644640736399,4888.644640736399,15.0,-1,-1,None,None,0,234,9,[],None,None
SCAN_PORT,4888.644640736399,4889.024310228557,0.3796694921575181,52,ba2dbbca-0516-4949-a84e-18dd86bd695e,None,None,1,234,9,[],application,OSDiversity
SCAN_PORT,4891.024310228557,4911.024310228557,20.0,52,ba2dbbca-0516-4949-a84e-18dd86bd695e,None,None,1,234,9,[],None,None
EXPLOIT_VULN,4911.024310228557,4923.243353640432,12.219043411875646,52,ba2dbbca-0516-4949-a84e-18dd86bd695e,None,None,1,234,9,[],network,IPShuffle
SCAN_HOST,4925.243353640432,4935.243353640432,10.0,-1,-1,None,None,0,234,9,[],None,None
ENUM_HOST,4935.243353640432,4950.243353640432,15.0,-1,-1,None,None,0,234,9,[],None,None
SCAN_PORT,4950.243353640432,4970.243353640432,20.0,31,50740267-e692-43f1-ada4-151cddadfbb9,None,None,2,234,9,[],None,None
EXPLOIT_VULN,4970.243353640432,4993.72086226032,23.477508619887885,31,50740267-e692-43f1-ada4-151cddadfbb9,None,None,2,234,9,[],network,CompleteTopologyShuffle
SCAN_HOST,4995.72086226032,5005.72086226032,10.0,-1,-1,None,None,0,234,9,[],None,None
ENUM_HOST,5005.72086226032,5020.72086226032,15.0,-1,-1,None,None,0,234,9,[],None,None
SCAN_PORT,5020.72086226032,5040.72086226032,20.0,38,c038ede9-8dc5-4e8a-b6c1-e709891866ed,None,None,3,234,9,[],None,None
EXPLOIT_VULN,5040.72086226032,5065.396074875964,24.67521261564343,38,c038ede9-8dc5-4e8a-b6c1-e709891866ed,None,None,3,234,9,[],application,PortShuffle
SCAN_PORT,5067.396074875964,5087.396074875964,20.0,38,c038ede9-8dc5-4e8a-b6c1-e709891866ed,None,None,3,234,9,[],None,None
EXPLOIT_VULN,5087.396074875964,5112.941691120033,25.545616244069606,38,c038ede9-8dc5-4e8a-b6c1-e709891866ed,38,c038ede9-8dc5-4e8a-b6c1-e709891866ed,3,234,9,"['Danyelle', 'Dot', 'Marsha']",None,None
SCAN_NEIGHBOR,5112.941691120033,5115.530727295264,2.589036175230831,38,c038ede9-8dc5-4e8a-b6c1-e709891866ed,None,None,3,265,10,[],network,CompleteTopologyShuffle
SCAN_HOST,5117.530727295264,5127.530727295264,10.0,-1,-1,None,None,0,265,10,[],None,None
ENUM_HOST,5127.530727295264,5142.530727295264,15.0,-1,-1,None,None,0,265,10,[],None,None
SCAN_PORT,5142.530727295264,5162.530727295264,20.0,29,4ed1a440-0847-48fd-b63f-aa018bfccc0d,None,None,1,265,10,[],None,None
EXPLOIT_VULN,5162.530727295264,5166.233017613742,3.702290318477935,29,4ed1a440-0847-48fd-b63f-aa018bfccc0d,None,None,1,265,10,[],application,ServiceDiversity
SCAN_PORT,5168.233017613742,5188.233017613742,20.0,29,4ed1a440-0847-48fd-b63f-aa018bfccc0d,None,None,1,265,10,[],None,None
EXPLOIT_VULN,5188.233017613742,5214.419486890391,26.186469276649404,29,4ed1a440-0847-48fd-b63f-aa018bfccc0d,29,4ed1a440-0847-48fd-b63f-aa018bfccc0d,1,265,10,"['Caprice', 'Kara', 'Jenn', 'Chelsie']",None,None
SCAN_NEIGHBOR,5214.419486890391,5224.419486890391,10.0,29,4ed1a440-0847-48fd-b63f-aa018bfccc0d,None,None,1,279,11,[],None,None
ENUM_HOST,5224.419486890391,5239.419486890391,15.0,29,4ed1a440-0847-48fd-b63f-aa018bfccc0d,None,None,1,279,11,[],None,None
SCAN_PORT,5239.419486890391,5259.419486890391,20.0,33,74738bb3-07a9-44d4-b643-2a58a2c12e00,None,None,3,279,11,[],None,None
EXPLOIT_VULN,5259.419486890391,5279.073792380244,19.65430548985296,33,74738bb3-07a9-44d4-b643-2a58a2c12e00,None,None,3,279,11,[],application,PortShuffle
SCAN_PORT,5281.073792380244,5301.073792380244,20.0,33,74738bb3-07a9-44d4-b643-2a58a2c12e00,None,None,3,279,11,[],None,None
EXPLOIT_VULN,5301.073792380244,5319.955968833298,18.882176453053944,33,74738bb3-07a9-44d4-b643-2a58a2c12e00,None,None,3,279,11,[],application,ServiceDiversity
SCAN_PORT,5321.955968833298,5341.955968833298,20.0,33,74738bb3-07a9-44d4-b643-2a58a2c12e00,None,None,3,279,11,[],None,None
EXPLOIT_VULN,5341.955968833298,5350.288025198178,8.332056364879463,33,74738bb3-07a9-44d4-b643-2a58a2c12e00,None,None,3,279,11,[],network,IPShuffle
SCAN_HOST,5352.288025198178,5362.288025198178,10.0,-1,-1,None,None,0,279,11,[],None,None
ENUM_HOST,5362.288025198178,5377.288025198178,15.0,-1,-1,None,None,0,279,11,[],None,None
SCAN_PORT,5377.288025198178,5397.288025198178,20.0,59,7d58c8bb-9334-481b-8267-972b35a064af,None,None,1,279,11,[],None,None
EXPLOIT_VULN,5397.288025198178,5415.907277991585,18.619252793407213,59,7d58c8bb-9334-481b-8267-972b35a064af,None,None,1,279,11,[],network,HostTopologyShuffle
SCAN_HOST,5417.907277991585,5427.907277991585,10.0,-1,-1,None,None,0,279,11,[],None,None
ENUM_HOST,5427.907277991585,5442.907277991585,15.0,-1,-1,None,None,0,279,11,[],None,None
SCAN_PORT,5442.907277991585,5462.907277991585,20.0,53,976d0863-3a37-45a5-893c-8aa6a8b9b83e,None,None,1,279,11,[],None,None
EXPLOIT_VULN,5462.907277991585,5471.725166045454,8.817888053868955,53,976d0863-3a37-45a5-893c-8aa6a8b9b83e,None,None,1,279,11,[],network,IPShuffle
SCAN_HOST,5473.725166045454,5483.725166045454,10.0,-1,-1,None,None,0,279,11,[],None,None
ENUM_HOST,5483.725166045454,5498.725166045454,15.0,-1,-1,None,None,0,279,11,[],None,None
SCAN_PORT,5498.725166045454,5518.725166045454,20.0,67,b65870e3-cd08-4535-8d77-2352fd12f406,None,None,1,279,11,[],None,None
EXPLOIT_VULN,5518.725166045454,5544.384323441798,25.6591573963442,67,b65870e3-cd08-4535-8d77-2352fd12f406,67,b65870e3-cd08-4535-8d77-2352fd12f406,1,279,11,"['Margaux', 'Sonnnie', 'Kessia']",None,None
SCAN_NEIGHBOR,5544.384323441798,5554.384323441798,10.0,67,b65870e3-cd08-4535-8d77-2352fd12f406,None,None,1,283,12,[],None,None
ENUM_HOST,5554.384323441798,5569.384323441798,15.0,67,b65870e3-cd08-4535-8d77-2352fd12f406,None,None,1,283,12,[],None,None
ENUM_HOST,5569.384323441798,5573.198727876996,3.8144044351975026,67,b65870e3-cd08-4535-8d77-2352fd12f406,None,None,2,283,12,[],network,CompleteTopologyShuffle
SCAN_HOST,5575.198727876996,5585.198727876996,10.0,-1,-1,None,None,0,283,12,[],None,None
ENUM_HOST,5585.198727876996,5600.198727876996,15.0,-1,-1,None,None,0,283,12,[],None,None
SCAN_PORT,5600.198727876996,5620.198727876996,20.0,31,c0d9e89b-636d-4111-95fb-f4dcd6bcfb6b,None,None,3,283,12,[],None,None
EXPLOIT_VULN,5620.198727876996,5634.871552528846,14.672824651850533,31,c0d9e89b-636d-4111-95fb-f4dcd6bcfb6b,None,None,3,283,12,[],network,CompleteTopologyShuffle
SCAN_HOST,5636.871552528846,5646.871552528846,10.0,-1,-1,None,None,0,283,12,[],None,None
ENUM_HOST,5646.871552528846,5661.871552528846,15.0,-1,-1,None,None,0,283,12,[],None,None
SCAN_PORT,5661.871552528846,5681.871552528846,20.0,64,989940dd-0c53-4293-bb12-0e70131c0ea1,None,None,1,283,12,[],None,None
EXPLOIT_VULN,5681.871552528846,5686.249739302193,4.378186773346897,64,989940dd-0c53-4293-bb12-0e70131c0ea1,None,None,1,283,12,[],network,IPShuffle
SCAN_HOST,5688.249739302193,5698.249739302193,10.0,-1,-1,None,None,0,283,12,[],None,None
ENUM_HOST,5698.249739302193,5713.249739302193,15.0,-1,-1,None,None,0,283,12,[],None,None
SCAN_PORT,5713.249739302193,5717.643625737938,4.393886435745117,62,3e7a62ad-79f1-498b-851f-132eb3291dc8,None,None,2,283,12,[],application,ServiceDiversity
SCAN_PORT,5719.643625737938,5739.643625737938,20.0,62,3e7a62ad-79f1-498b-851f-132eb3291dc8,None,None,2,283,12,[],None,None
EXPLOIT_VULN,5739.643625737938,5764.81568468727,25.172058949331586,62,3e7a62ad-79f1-498b-851f-132eb3291dc8,62,3e7a62ad-79f1-498b-851f-132eb3291dc8,2,283,12,"['Karylin', 'Marcille', 'Fannie']",None,None
SCAN_NEIGHBOR,5764.81568468727,5774.81568468727,10.0,62,3e7a62ad-79f1-498b-851f-132eb3291dc8,None,None,2,308,13,[],None,None
ENUM_HOST,5774.81568468727,5779.276820973819,4.4611362865489355,62,3e7a62ad-79f1-498b-851f-132eb3291dc8,None,None,2,308,13,[],network,IPShuffle
SCAN_HOST,5781.276820973819,5791.276820973819,10.0,-1,-1,None,None,0,308,13,[],None,None
ENUM_HOST,5791.276820973819,5806.276820973819,15.0,-1,-1,None,None,0,308,13,[],None,None
SCAN_PORT,5806.276820973819,5826.276820973819,20.0,38,b5b2ee60-d3ca-474c-af79-50f221f44bf8,None,None,4,308,13,[],None,None
EXPLOIT_VULN,5826.276820973819,5851.044779366135,24.76795839231636,38,b5b2ee60-d3ca-474c-af79-50f221f44bf8,None,None,4,308,13,[],network,CompleteTopologyShuffle
SCAN_HOST,5853.044779366135,5863.044779366135,10.0,-1,-1,None,None,0,308,13,[],None,None
ENUM_HOST,5863.044779366135,5878.044779366135,15.0,-1,-1,None,None,0,308,13,[],None,None
SCAN_PORT,5878.044779366135,5896.7472516894795,18.70247232334441,24,b68ce408-f816-4839-b305-d886a0770038,None,None,1,308,13,[],application,OSDiversity
SCAN_PORT,5898.7472516894795,5918.7472516894795,20.0,24,b68ce408-f816-4839-b305-d886a0770038,None,None,1,308,13,[],None,None
EXPLOIT_VULN,5918.7472516894795,5938.275076131178,19.527824441698613,24,b68ce408-f816-4839-b305-d886a0770038,None,None,1,308,13,[],network,HostTopologyShuffle
SCAN_HOST,5940.275076131178,5950.275076131178,10.0,-1,-1,None,None,0,308,13,[],None,None
ENUM_HOST,5950.275076131178,5965.275076131178,15.0,-1,-1,None,None,0,308,13,[],None,None
SCAN_PORT,5965.275076131178,5985.275076131178,20.0,47,595ae6ad-663b-44e4-b132-c09d0b65168b,None,None,4,308,13,[],None,None
EXPLOIT_VULN,5985.275076131178,5992.799184005904,7.524107874725814,47,595ae6ad-663b-44e4-b132-c09d0b65168b,None,None,4,308,13,[],network,IPShuffle
SCAN_HOST,5994.799184005904,6004.799184005904,10.0,-1,-1,None,None,0,308,13,[],None,None
ENUM_HOST,6004.799184005904,6019.799184005904,15.0,-1,-1,None,None,0,308,13,[],None,None
SCAN_PORT,6019.799184005904,6039.799184005904,20.0,47,595ae6ad-663b-44e4-b132-c09d0b65168b,None,None,5,308,13,[],None,None
EXPLOIT_VULN,6039.799184005904,6054.436858091502,14.63767408559761,47,595ae6ad-663b-44e4-b132-c09d0b65168b,None,None,5,308,13,[],network,IPShuffle
SCAN_HOST,6056.436858091502,6066.436858091502,10.0,-1,-1,None,None,0,308,13,[],None,None
ENUM_HOST,6066.436858091502,6081.436858091502,15.0,-1,-1,None,None,0,308,13,[],None,None
SCAN_PORT,6081.436858091502,6085.641516324823,4.204658233321425,58,8d6daaa4-f256-4bda-b606-15a46e69361b,None,None,1,308,13,[],application,ServiceDiversity
SCAN_PORT,6087.641516324823,6107.641516324823,20.0,58,8d6daaa4-f256-4bda-b606-15a46e69361b,None,None,1,308,13,[],None,None
EXPLOIT_VULN,6107.641516324823,6115.711739622834,8.070223298011115,58,8d6daaa4-f256-4bda-b606-15a46e69361b,None,None,1,308,13,[],network,IPShuffle
SCAN_HOST,6117.711739622834,6127.711739622834,10.0,-1,-1,None,None,0,308,13,[],None,None
ENUM_HOST,6127.711739622834,6142.711739622834,15.0,-1,-1,None,None,0,308,13,[],None,None
SCAN_PORT,6142.711739622834,6146.438157948039,3.726418325204577,47,595ae6ad-663b-44e4-b132-c09d0b65168b,None,None,6,308,13,[],application,ServiceDiversity
SCAN_PORT,6148.438157948039,6168.438157948039,20.0,47,595ae6ad-663b-44e4-b132-c09d0b65168b,None,None,6,308,13,[],None,None
EXPLOIT_VULN,6168.438157948039,6193.536428420321,25.09827047228191,47,595ae6ad-663b-44e4-b132-c09d0b65168b,47,595ae6ad-663b-44e4-b132-c09d0b65168b,6,308,13,"['Jacklin', 'Leigha', 'Leeann']",None,None
SCAN_NEIGHBOR,6193.536428420321,6203.536428420321,10.0,47,595ae6ad-663b-44e4-b132-c09d0b65168b,None,None,6,311,14,[],None,None
ENUM_HOST,6203.536428420321,6218.536428420321,15.0,47,595ae6ad-663b-44e4-b132-c09d0b65168b,None,None,6,311,14,[],None,None
ENUM_HOST,6218.536428420321,6233.536428420321,15.0,47,595ae6ad-663b-44e4-b132-c09d0b65168b,None,None,7,311,14,[],None,None
ENUM_HOST,6233.536428420321,6237.3005675935965,3.7641391732759075,47,595ae6ad-663b-44e4-b132-c09d0b65168b,None,None,8,311,14,[],network,IPShuffle
SCAN_HOST,6239.3005675935965,6249.3005675935965,10.0,-1,-1,None,None,0,311,14,[],None,None
ENUM_HOST,6249.3005675935965,6264.3005675935965,15.0,-1,-1,None,None,0,311,14,[],None,None
SCAN_PORT,6264.3005675935965,6284.3005675935965,20.0,22,3ce2bac0-556f-4b2d-a0cf-3d8aae554202,None,None,1,311,14,[],None,None
EXPLOIT_VULN,6284.3005675935965,6304.629975764651,20.329408171054638,22,3ce2bac0-556f-4b2d-a0cf-3d8aae554202,None,None,1,311,14,[],network,HostTopologyShuffle
SCAN_HOST,6306.629975764651,6316.629975764651,10.0,-1,-1,None,None,0,311,14,[],None,None
ENUM_HOST,6316.629975764651,6331.629975764651,15.0,-1,-1,None,None,0,311,14,[],None,None
SCAN_PORT,6331.629975764651,6351.629975764651,20.0,22,b4001745-2bca-4a7d-802c-1208f09ca955,None,None,2,311,14,[],None,None
EXPLOIT_VULN,6351.629975764651,6361.967514603507,10.337538838855835,22,b4001745-2bca-4a7d-802c-1208f09ca955,None,None,2,311,14,[],network,IPShuffle
SCAN_HOST,6363.967514603507,6373.967514603507,10.0,-1,-1,None,None,0,311,14,[],None,None
ENUM_HOST,6373.967514603507,6388.967514603507,15.0,-1,-1,None,None,0,311,14,[],None,None
SCAN_PORT,6388.967514603507,6408.967514603507,20.0,44,c063e5c5-1fc4-4998-9c99-38f7401b9ef9,None,None,2,311,14,[],None,None
EXPLOIT_VULN,6408.967514603507,6434.470769383773,25.503254780265706,44,c063e5c5-1fc4-4998-9c99-38f7401b9ef9,None,None,2,311,14,[],None,None
BRUTE_FORCE,6434.470769383773,6448.3648540056,13.89408462182746,44,c063e5c5-1fc4-4998-9c99-38f7401b9ef9,None,None,2,315,14,[],application,OSDiversity
SCAN_PORT,6450.3648540056,6470.3648540056,20.0,44,c063e5c5-1fc4-4998-9c99-38f7401b9ef9,None,None,2,315,14,[],None,None
EXPLOIT_VULN,6470.3648540056,6488.438649982896,18.07379597729596,44,c063e5c5-1fc4-4998-9c99-38f7401b9ef9,None,None,2,315,14,[],network,HostTopologyShuffle
SCAN_HOST,6490.438649982896,6500.438649982896,10.0,-1,-1,None,None,0,315,14,[],None,None
ENUM_HOST,6500.438649982896,6515.438649982896,15.0,-1,-1,None,None,0,315,14,[],None,None
SCAN_PORT,6515.438649982896,6535.438649982896,20.0,42,b5b2ee60-d3ca-474c-af79-50f221f44bf8,42,b5b2ee60-d3ca-474c-af79-50f221f44bf8,1,315,14,"['Emily', 'Elane', 'Jean']",None,None
SCAN_NEIGHBOR,6535.438649982896,6545.438649982896,10.0,42,b5b2ee60-d3ca-474c-af79-50f221f44bf8,None,None,1,315,15,[],None,None
ENUM_HOST,6545.438649982896,6560.438649982896,15.0,42,b5b2ee60-d3ca-474c-af79-50f221f44bf8,None,None,1,315,15,[],None,None
SCAN_PORT,6560.438649982896,6569.8229200013575,9.384270018461393,38,b68ce408-f816-4839-b305-d886a0770038,None,None,5,315,15,[],application,OSDiversity
SCAN_PORT,6571.8229200013575,6591.8229200013575,20.0,38,b68ce408-f816-4839-b305-d886a0770038,None,None,5,315,15,[],None,None
EXPLOIT_VULN,6591.8229200013575,6617.434245817169,25.611325815811142,38,b68ce408-f816-4839-b305-d886a0770038,38,b68ce408-f816-4839-b305-d886a0770038,5,315,15,"['Luz', 'Clarice', 'Francoise', 'Mureil', 'Rakel']",None,None
SCAN_NEIGHBOR,6617.434245817169,6627.434245817169,10.0,38,b68ce408-f816-4839-b305-d886a0770038,None,None,5,319,16,[],None,None
ENUM_HOST,6627.434245817169,6642.434245817169,15.0,38,b68ce408-f816-4839-b305-d886a0770038,None,None,5,319,16,[],None,None
SCAN_PORT,6642.434245817169,6662.434245817169,20.0,45,0bbe0216-955c-4da8-8b79-20fe3bdce077,None,None,1,319,16,[],None,None
EXPLOIT_VULN,6662.434245817169,6686.5084163825795,24.074170565410896,45,0bbe0216-955c-4da8-8b79-20fe3bdce077,None,None,1,319,16,[],application,PortShuffle
SCAN_PORT,6688.5084163825795,6708.5084163825795,20.0,45,0bbe0216-955c-4da8-8b79-20fe3bdce077,None,None,1,319,16,[],None,None
EXPLOIT_VULN,6708.5084163825795,6734.8426900969025,26.33427371432299,45,0bbe0216-955c-4da8-8b79-20fe3bdce077,None,None,1,319,16,[],None,None
BRUTE_FORCE,6734.8426900969025,6736.695196081166,1.852505984263189,45,0bbe0216-955c-4da8-8b79-20fe3bdce077,None,None,1,322,16,[],network,CompleteTopologyShuffle
SCAN_HOST,6738.695196081166,6748.695196081166,10.0,-1,-1,None,None,0,322,16,[],None,None
ENUM_HOST,6748.695196081166,6763.695196081166,15.0,-1,-1,None,None,0,322,16,[],None,None
SCAN_PORT,6763.695196081166,6783.695196081166,20.0,43,6fdd0335-a64a-4641-a8e4-fc7deedc5ad9,None,None,1,322,16,[],None,None
EXPLOIT_VULN,6783.695196081166,6787.521920178329,3.8267240971636056,43,6fdd0335-a64a-4641-a8e4-fc7deedc5ad9,None,None,1,322,16,[],network,IPShuffle
SCAN_HOST,6789.521920178329,6799.521920178329,10.0,-1,-1,None,None,0,322,16,[],None,None
ENUM_HOST,6799.521920178329,6814.521920178329,15.0,-1,-1,None,None,0,322,16,[],None,None
SCAN_PORT,6814.521920178329,6834.521920178329,20.0,46,2f6e6642-0f95-4dec-a6f6-52a6086a4216,None,None,1,322,16,[],None,None
