name,start_time,finish_time,duration,current_host,current_host_attempt,cumulative_attempts,cumulative_compromised_hosts,compromise_host,compromise_users,interrupted_in,interrupted_by
SCAN_HOST,0.0,10.0,10.0,-1,0,0,0,None,[],None,None
ENUM_HOST,10.0,25.0,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,25.0,45.0,20.0,0,1,0,0,None,[],None,None
EXPLOIT_VULN,45.0,60.61398262091669,15.613982620916687,0,1,0,0,None,[],network,HostTopologyShuffle
SCAN_HOST,62.61398262091669,72.61398262091669,10.0,-1,0,0,0,None,[],None,None
ENUM_HOST,72.61398262091669,87.61398262091669,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,87.61398262091669,107.61398262091669,20.0,0,2,0,0,None,[],None,None
EXPLOIT_VULN,107.61398262091669,112.57270334138295,4.9587207204662604,0,2,0,0,None,[],network,IPShuffle
SCAN_HOST,114.57270334138295,124.57270334138295,10.0,-1,0,0,0,None,[],None,None
ENUM_HOST,124.57270334138295,139.57270334138295,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,139.57270334138295,159.57270334138295,20.0,0,3,0,0,None,[],None,None
EXPLOIT_VULN,159.57270334138295,182.97323555240496,23.40053221102201,0,3,0,0,None,[],network,HostTopologyShuffle
SCAN_HOST,184.97323555240496,194.97323555240496,10.0,-1,0,0,0,None,[],None,None
ENUM_HOST,194.97323555240496,209.97323555240496,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,209.97323555240496,229.97323555240496,20.0,0,4,0,0,None,[],None,None
EXPLOIT_VULN,229.97323555240496,244.3223778076053,14.349142255200348,0,4,0,0,None,[],network,HostTopologyShuffle
SCAN_HOST,246.3223778076053,256.32237780760533,10.000000000000028,-1,0,0,0,None,[],None,None
ENUM_HOST,256.32237780760533,271.32237780760533,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,271.32237780760533,291.32237780760533,20.0,0,5,0,0,None,[],None,None
EXPLOIT_VULN,291.32237780760533,305.7115202162381,14.389142408632779,0,5,0,0,None,[],network,HostTopologyShuffle
SCAN_HOST,307.7115202162381,317.7115202162381,10.0,-1,0,0,0,None,[],None,None
ENUM_HOST,317.7115202162381,332.7115202162381,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,332.7115202162381,352.7115202162381,20.0,0,6,0,0,None,[],None,None
EXPLOIT_VULN,352.7115202162381,366.2623852383872,13.550865022149083,0,6,0,0,None,[],network,HostTopologyShuffle
SCAN_HOST,368.2623852383872,378.2623852383872,10.0,-1,0,0,0,None,[],None,None
ENUM_HOST,378.2623852383872,393.2623852383872,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,393.2623852383872,413.2623852383872,20.0,0,7,0,0,None,[],None,None
EXPLOIT_VULN,413.2623852383872,417.3356107684853,4.073225530098114,0,7,0,0,None,[],network,IPShuffle
SCAN_HOST,419.3356107684853,429.3356107684853,10.0,-1,0,0,0,None,[],None,None
ENUM_HOST,429.3356107684853,444.3356107684853,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,444.3356107684853,464.3356107684853,20.0,0,8,0,0,None,[],None,None
EXPLOIT_VULN,464.3356107684853,478.071487197916,13.735876429430675,0,8,0,0,None,[],network,IPShuffle
SCAN_HOST,480.071487197916,490.071487197916,10.0,-1,0,0,0,None,[],None,None
ENUM_HOST,490.071487197916,505.071487197916,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,505.071487197916,525.071487197916,20.0,0,9,0,0,None,[],None,None
EXPLOIT_VULN,525.071487197916,548.7761857786013,23.704698580685317,0,9,0,0,None,[],network,HostTopologyShuffle
SCAN_HOST,550.7761857786013,560.7761857786013,10.0,-1,0,0,0,None,[],None,None
ENUM_HOST,560.7761857786013,575.7761857786013,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,575.7761857786013,595.7761857786013,20.0,0,10,0,0,None,[],None,None
EXPLOIT_VULN,595.7761857786013,618.2848208368658,22.50863505826453,0,10,0,0,None,[],application,PortShuffle
SCAN_PORT,620.2848208368658,640.2848208368658,20.0,0,10,0,0,None,[],None,None
EXPLOIT_VULN,640.2848208368658,662.4984739694487,22.213653132582863,0,10,0,0,None,[],network,IPShuffle
SCAN_HOST,664.4984739694487,674.4984739694487,10.0,-1,0,0,0,None,[],None,None
ENUM_HOST,674.4984739694487,689.4984739694487,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,689.4984739694487,709.4984739694487,20.0,1,1,0,0,None,[],None,None
EXPLOIT_VULN,709.4984739694487,722.6029492680102,13.10447529856151,1,1,0,0,None,[],network,IPShuffle
SCAN_HOST,724.6029492680102,734.6029492680102,10.0,-1,0,0,0,None,[],None,None
ENUM_HOST,734.6029492680102,749.6029492680102,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,749.6029492680102,769.6029492680102,20.0,1,2,0,0,None,[],None,None
EXPLOIT_VULN,769.6029492680102,783.1444697643633,13.541520496353087,1,2,0,0,None,[],network,IPShuffle
SCAN_HOST,785.1444697643633,795.1444697643633,10.0,-1,0,0,0,None,[],None,None
ENUM_HOST,795.1444697643633,810.1444697643633,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,810.1444697643633,830.1444697643633,20.0,1,3,0,0,None,[],None,None
EXPLOIT_VULN,830.1444697643633,853.6848590605738,23.540389296210492,1,3,0,0,None,[],network,HostTopologyShuffle
SCAN_HOST,855.6848590605738,865.6848590605738,10.0,-1,0,0,0,None,[],None,None
ENUM_HOST,865.6848590605738,880.6848590605738,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,880.6848590605738,900.6848590605738,20.0,1,4,0,0,None,[],None,None
EXPLOIT_VULN,900.6848590605738,914.605832718171,13.920973657597187,1,4,0,0,None,[],network,HostTopologyShuffle
SCAN_HOST,916.605832718171,926.605832718171,10.0,-1,0,0,0,None,[],None,None
ENUM_HOST,926.605832718171,941.605832718171,15.0,-1,0,0,0,None,[],None,None
SCAN_PORT,941.605832718171,961.605832718171,20.0,1,5,0,0,None,[],None,None
EXPLOIT_VULN,961.605832718171,965.7607361056055,4.154903387434501,1,5,0,0,None,[],network,IPShuffle
SCAN_HOST,967.7607361056055,977.7607361056055,10.0,-1,0,0,0,None,[],None,None
ENUM_HOST,977.7607361056055,992.7607361056055,15.0,-1,0,0,0,None,[],None,None
