Name,Host Compromise ratio (compromised hosts / total hosts),MTD Interval,Network Size,MTD Execution Frequency,Attack Success Rate,Mean Time to Compromise (s)
alternative,0.4,200,100,0.00500248339797865,0.39273522752048146,9224.09480261883
alternative,0.5,200,100,0.00500248339797865,0.15675586277413742,19995.716448858297
alternative,0.6,200,100,0.00500248339797865,0.10187043465475638,30141.15185973215
alternative,0.7,200,100,0.00500248339797865,0.11540832476879012,30755.50115072957
alternative,0.8,200,100,0.00500248339797865,0.12789242363538356,31358.240559003414
simultaneous,0.1,100,25,0.009776876899605434,0.17242950010945365,767.9507871716073
simultaneous,0.2,100,25,0.009776876899605434,0.18926368570765123,1488.911380457059
simultaneous,0.3,100,25,0.009776876899605434,0.22611408031149544,1841.7409249179273
simultaneous,0.4,100,25,0.009776876899605434,0.1631150239766373,3380.0560800732187
simultaneous,0.5,100,25,0.009776876899605434,0.14504545064394786,4570.3438603384
simultaneous,0.6,100,25,0.009776876899605434,0.08930372252321288,12113.290312851528
simultaneous,0.7,100,25,0.009776876899605434,0.09038829720502925,13694.388687976501
simultaneous,0.8,100,25,0.009776876899605434,0.097572862319309,14227.52185978117
simultaneous,0.1,100,50,0.009800412520782469,0.14804734855138083,2302.8620900824562
simultaneous,0.2,100,50,0.009800412520782469,0.21838198456862426,2851.896114827324
simultaneous,0.3,100,50,0.009800412520782469,0.24218572296812918,3671.638701335549
simultaneous,0.4,100,50,0.009800412520782469,0.24428478624294797,4608.083438935819
simultaneous,0.5,100,50,0.009800412520782469,0.2446392934212532,5397.682856041091
simultaneous,0.6,100,50,0.009800412520782469,0.24221971939385742,6154.818041854993
simultaneous,0.7,100,50,0.009800412520782469,0.24207995726353335,6874.758874385132
simultaneous,0.8,100,50,0.009800412520782469,0.23236447818743589,7847.1112594445
simultaneous,0.1,100,75,0.009662351377724527,0.15177938834644208,3114.229082883475
simultaneous,0.2,100,75,0.009662351377724527,0.06703632194239255,21294.772848086828
simultaneous,0.3,100,75,0.009662351377724527,0.08842966564658222,22188.72482671203
simultaneous,0.4,100,75,0.009662351377724527,0.10475106090284389,23132.667391005794
simultaneous,0.5,100,75,0.009662351377724527,0.11908997991323753,23817.04996146878
simultaneous,0.6,100,75,0.009662351377724527,0.08222730578136356,30989.92881858853
simultaneous,0.7,100,75,0.009662351377724527,0.09316454771804379,31519.975278944672
simultaneous,0.8,100,75,0.009662351377724527,0.10270373184098573,32132.906640094705
simultaneous,0.1,100,100,0.009652592256467332,0.21839417888314414,2848.9284317688334
simultaneous,0.2,100,100,0.009652592256467332,0.23920019942579335,5142.404839959709
simultaneous,0.3,100,100,0.009652592256467332,0.2670044987338823,6355.142982050488
simultaneous,0.4,100,100,0.009652592256467332,0.10326976050682173,24999.929109277167
simultaneous,0.5,100,100,0.009652592256467332,0.08833309184119777,30497.023757357172
simultaneous,0.6,100,100,0.009652592256467332,0.07297715595813621,42054.70892945539
simultaneous,0.7,100,100,0.009652592256467332,0.0828654482492673,42589.3334016548
simultaneous,0.8,100,100,0.009652592256467332,0.0922109285543347,43104.335299601546
simultaneous,0.1,200,25,0.010082590686661015,0.19655191622103388,684.5631834109051
simultaneous,0.2,200,25,0.010082590686661015,0.19415177415177415,1420.0195282186091
simultaneous,0.3,200,25,0.010082590686661015,0.22948710827624486,1755.2771670490688
simultaneous,0.4,200,25,0.010082590686661015,0.1486994168085069,3528.20421910377
simultaneous,0.5,200,25,0.010082590686661015,0.13795838773647207,4584.333124305326
simultaneous,0.6,200,25,0.010082590686661015,0.0567787301538842,11779.792429800924
simultaneous,0.7,200,25,0.010082590686661015,0.05649708510942399,15800.004799502258
simultaneous,0.8,200,25,0.010082590686661015,0.061780229565752146,16179.032216441043
simultaneous,0.1,200,50,0.010146460878378193,0.15504748063571594,2265.076608507835
simultaneous,0.2,200,50,0.010146460878378193,0.22741840214346612,2775.6340535034133
simultaneous,0.3,200,50,0.010146460878378193,0.2471733295183726,3612.021975064152
simultaneous,0.4,200,50,0.010146460878378193,0.24419757809014828,4610.842033092601
simultaneous,0.5,200,50,0.010146460878378193,0.24191962734732497,5484.736916547446
simultaneous,0.6,200,50,0.010146460878378193,0.24314116728169344,6156.90247442272
simultaneous,0.7,200,50,0.010146460878378193,0.24968573676414088,6699.338136748734
simultaneous,0.8,200,50,0.010146460878378193,0.2361118615908723,7744.5635989971415
simultaneous,0.1,200,75,0.010042051098332526,0.17760221355461064,2558.037586111559
simultaneous,0.2,200,75,0.010042051098332526,0.08966525034962256,11159.283527014897
simultaneous,0.3,200,75,0.010042051098332526,0.11619822110831719,12023.09030181371
simultaneous,0.4,200,75,0.010042051098332526,0.13591325305120058,12911.661932169398
simultaneous,0.5,200,75,0.010042051098332526,0.1407512700155527,14292.028499168528
simultaneous,0.6,200,75,0.010042051098332526,0.09784479900927162,19299.416537210633
simultaneous,0.7,200,75,0.010042051098332526,0.11082754458965101,19755.114940404223
simultaneous,0.8,200,75,0.010042051098332526,0.12224325210857753,20366.67119467888
simultaneous,0.1,200,100,0.010024764522315512,0.22817135473246308,2796.9414167262557
simultaneous,0.2,200,100,0.010024764522315512,0.2625238318463273,4825.063282385907
simultaneous,0.3,200,100,0.010024764522315512,0.2968718301579071,5897.593201695135
simultaneous,0.4,200,100,0.010024764522315512,0.13366025407642249,18295.221015958796
simultaneous,0.5,200,100,0.010024764522315512,0.10789971227274964,22413.072582956807
simultaneous,0.6,200,100,0.010024764522315512,0.08126872933660723,32633.673998797836
simultaneous,0.7,200,100,0.010024764522315512,0.09195920540380029,33215.27284749896
simultaneous,0.8,200,100,0.010024764522315512,0.10227406513059105,33757.46920608515
