Name,Time,MTD Interval,Mean Time to Compromise
IPShuffle,7985.950460365391,300,97.9450681269545
IPShuffle,8984.194267911065,300,94.47291604110919
IPShuffle,9982.43807545674,300,88.09991066523621
OSDiversity,999.6544022790564,100,171.05565784209358
OSDiversity,1999.3088045581128,100,118.37043940434378
OSDiversity,2998.9632068371693,100,140.12774994272064
OSDiversity,3998.6176091162256,100,136.34596894686902
OSDiversity,4998.272011395282,100,125.7374481614172
OSDiversity,5997.926413674339,100,110.11091907828936
OSDiversity,6997.580815953394,100,100.00028043016536
OSDiversity,7997.235218232451,100,90.73156195311212
OSDiversity,8996.889620511507,100,82.25073492112038
OSDiversity,9996.544022790564,100,76.4433770032297
OSDiversity,999.8653819507414,150,140.41495456568163
OSDiversity,1999.7307639014828,150,110.60782399777376
OSDiversity,2999.5961458522243,150,105.60004711747104
OSDiversity,3999.4615278029655,150,90.51139674863245
OSDiversity,4999.326909753707,150,79.78150195081756
OSDiversity,5999.1922917044485,150,71.22525768444277
OSDiversity,6999.057673655189,150,66.36812249686696
OSDiversity,7998.923055605931,150,61.00208588652231
OSDiversity,8998.788437556672,150,57.26864339929722
OSDiversity,9998.653819507414,150,54.268497851605545
OSDiversity,999.6791048900753,200,142.48824179291222
OSDiversity,1999.3582097801507,200,113.37264802274372
OSDiversity,2999.037314670226,200,92.90842319603743
OSDiversity,3998.7164195603013,200,80.74856416648457
OSDiversity,4998.395524450377,200,71.36598735663713
OSDiversity,5998.074629340452,200,65.32820183343244
OSDiversity,6997.753734230528,200,60.16537597889349
OSDiversity,7997.432839120603,200,55.7697796105319
OSDiversity,8997.111944010678,200,53.39090003869187
OSDiversity,9996.791048900754,200,51.11422395775073
OSDiversity,999.8787723289613,300,98.0797113969338
OSDiversity,1999.7575446579226,300,86.20913801237506
OSDiversity,2999.6363169868837,300,76.13143049694523
OSDiversity,3999.515089315845,300,68.78343638948158
OSDiversity,4999.393861644807,300,62.797499165791365
OSDiversity,5999.272633973767,300,56.827518033366246
OSDiversity,6999.151406302729,300,53.39270951780619
OSDiversity,7999.03017863169,300,50.75407779281928
OSDiversity,8998.908950960651,300,48.60829273162152
OSDiversity,9998.787723289613,300,48.56271706074104
PortShuffle,999.2735931679654,100,162.62315629313468
PortShuffle,1998.5471863359307,100,115.36014356789333
PortShuffle,2997.820779503896,100,124.42346472351599
PortShuffle,3997.0943726718615,100,119.49807866623371
PortShuffle,4996.367965839827,100,110.45976343801733
PortShuffle,5995.641559007792,100,104.51639656424554
PortShuffle,6994.915152175758,100,94.50625710717827
PortShuffle,7994.188745343723,100,86.128299176544
PortShuffle,8993.462338511688,100,78.3997077252023
PortShuffle,9992.735931679654,100,72.27362605585813
PortShuffle,998.8749005110931,150,119.07138413910316
PortShuffle,1997.7498010221861,150,101.66355904901891
PortShuffle,2996.624701533279,150,93.53536262354548
PortShuffle,3995.4996020443723,150,81.91875252248784
PortShuffle,4994.374502555465,150,74.41171440569646
PortShuffle,5993.249403066558,150,66.90443445286506
PortShuffle,6992.1243035776515,150,62.28954072889218
PortShuffle,7990.999204088745,150,59.216288666823765
PortShuffle,8989.874104599838,150,55.73705512565739
PortShuffle,9988.74900511093,150,53.1912885037936
PortShuffle,998.7549391130209,200,135.45791210470304
PortShuffle,1997.5098782260418,200,103.73612677434983
PortShuffle,2996.2648173390626,200,89.08074371025161
PortShuffle,3995.0197564520836,200,77.51324169920943
PortShuffle,4993.774695565105,200,69.25472633734941
PortShuffle,5992.529634678125,200,62.92155114795452
PortShuffle,6991.284573791147,200,59.2951141744741
PortShuffle,7990.039512904167,200,55.60435801267282
PortShuffle,8988.794452017188,200,52.66924348508958
PortShuffle,9987.54939113021,200,50.51671378365629
PortShuffle,997.1809819587858,300,106.45896763512482
PortShuffle,1994.3619639175715,300,89.55914543954829
PortShuffle,2991.5429458763574,300,78.0601554760329
PortShuffle,3988.723927835143,300,69.36951243121433
PortShuffle,4985.904909793929,300,63.28014664294517
PortShuffle,5983.085891752715,300,58.68158355082964
PortShuffle,6980.2668737115,300,55.247412609050514
PortShuffle,7977.447855670286,300,52.37553358892652
PortShuffle,8974.628837629072,300,49.79033814853483
PortShuffle,9971.809819587857,300,48.736451401705175
ServiceDiversity,998.604926030626,100,168.57651753270915
ServiceDiversity,1997.209852061252,100,113.88570882915943
ServiceDiversity,2995.814778091878,100,137.23535500665528
ServiceDiversity,3994.419704122504,100,127.84015182331466
ServiceDiversity,4993.02463015313,100,114.9639235341455
ServiceDiversity,5991.629556183756,100,103.16862783971825
ServiceDiversity,6990.234482214381,100,93.91106296900202
ServiceDiversity,7988.839408245008,100,85.68173051718958
ServiceDiversity,8987.444334275633,100,80.63179333884841
ServiceDiversity,9986.04926030626,100,73.87734061693588
ServiceDiversity,999.4877616933758,150,125.68033085889378
ServiceDiversity,1998.9755233867515,150,102.96294036684642
ServiceDiversity,2998.463285080127,150,102.87678542930135
ServiceDiversity,3997.951046773503,150,91.85224872484179
ServiceDiversity,4997.438808466879,150,80.22396770682582
ServiceDiversity,5996.926570160254,150,70.65209361366901
ServiceDiversity,6996.414331853631,150,65.32975039199752
ServiceDiversity,7995.902093547006,150,61.26922447544587
ServiceDiversity,8995.389855240383,150,57.28040087309
ServiceDiversity,9994.877616933758,150,54.188527166528296
ServiceDiversity,999.800051909592,200,139.98364093674516
ServiceDiversity,1999.600103819184,200,96.65029689017669
ServiceDiversity,2999.4001557287756,200,84.86470831533163
ServiceDiversity,3999.200207638368,200,74.81173915395368
ServiceDiversity,4999.00025954796,200,68.42011404697553
ServiceDiversity,5998.800311457551,200,63.70764937860711
ServiceDiversity,6998.6003633671435,200,59.080798871177045
ServiceDiversity,7998.400415276736,200,55.5271406797616
ServiceDiversity,8998.200467186327,200,52.83255860797789
ServiceDiversity,9998.00051909592,200,50.42461107547233
ServiceDiversity,999.5800808432665,300,110.27288523288178
ServiceDiversity,1999.160161686533,300,83.09893064093747
ServiceDiversity,2998.7402425297996,300,77.33883541233261
ServiceDiversity,3998.320323373066,300,67.99768873849739
ServiceDiversity,4997.900404216332,300,61.98092772791652
ServiceDiversity,5997.480485059599,300,57.80128325876403
ServiceDiversity,6997.060565902865,300,54.1861733673676
ServiceDiversity,7996.640646746132,300,50.984301205429446
ServiceDiversity,8996.220727589398,300,49.14215017637577
ServiceDiversity,9995.800808432665,300,48.74463314331071
